provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;QUILMES;Estatal;Urbano;259;251;251;1;1; ; ; ;214;122;70;24;171;181;200;88; ;120; ; ; ;69;25;7;5;39;42;33;18; ;15;62;39;36;25;42;3;5;3;96;41;31;25; ;135;48;65;121;105;2; ;14;66; ;223;162; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;200;141;140;5;1; ; ;1;129;104;83;37;135;130;130;77; ;54; ; ; ;14;11;11;7;21;18;17;10; ;11;3;127;40;18;73;5;7;4;125;46;30;64; ;1; ;115;65;42;8;7;8;85; ;90;52;10;59;43;42;6
Buenos Aires;RAMALLO;Estatal;Rural;17;17;17; ; ; ; ; ;15;11;6;1;11;14;14;9; ;7; ; ; ;3;2; ; ;1;2;2;1; ;2;7;1;1; ;6;2; ; ;7;4;2;3; ;13;2; ;6;5;1; ; ; ; ;12;4; ; ; ; ; 
Buenos Aires;RAMALLO;Estatal;Urbano;29;29;29; ; ; ; ; ;27;23;15;4;24;26;28;15; ;11; ; ; ;7;7;1;1;5;8;6;2; ;3;14;11;2;1;14;6;3;1;24;12;10;9; ;15;14; ;19;17; ; ;2;10; ;25;18; ; ; ; ; 
Buenos Aires;RAUCH;Estatal;Rural;27;26;20;1;6; ; ;1;16;12;8;4;16;12;16;12; ;7; ; ; ;2;1; ; ; ;1;1; ; ;1;2; ; ; ; ;2;1; ;2;1;1;1; ;5;13;8;4;2; ;1;1;4; ;15;3; ; ; ; ; 
Buenos Aires;RAUCH;Estatal;Urbano;17;15;15; ; ; ; ; ;7;5;4;2;11;8;6;8; ;4; ; ; ;3;3;1; ;4;4;3;1; ;2; ;5; ; ; ;1;4; ;5;3;3;1; ;4;4;7;4;3; ; ;1;3; ;10;6; ; ; ; ; 
Buenos Aires;RIVADAVIA;Estatal;Rural;28;28;28; ; ; ; ; ;18;19;11;4;15;13;23;9; ;15; ; ; ;1;1;1; ;1; ;1;1; ;1;25;2;1;5;7;11;4;1;18;25;5;9; ;9;10;9;21;19;1; ;1;5; ;10;2; ; ; ; ; 
Buenos Aires;RIVADAVIA;Estatal;Urbano;12;12;12; ; ; ; ; ;10;12;9;4;11;9;12;3; ;8; ; ; ;6;4;2;1;6;7;3; ; ;5;10;2;1;1;7;3;2;1;12;10;9;8; ;4;8; ;9;8; ; ;1;6; ;12;8; ; ; ; ; 
Buenos Aires;RIVADAVIA;Privado;Urbano;4;4;4; ; ; ; ; ;4;4;4;2;4;4;4; ; ;2; ; ; ;1;2;1;2;3;2;2; ; ;2;2;2; ; ;4; ; ; ;4;4;4;3; ; ; ;4;2;2; ; ; ;4; ;4;4; ; ;1;1; 
Buenos Aires;ROJAS;Estatal;Rural;24;24;24; ; ; ; ; ;19;15;11;3;14;13;19;6; ;8; ; ; ;6;2;1; ;1;2;1; ; ;1;7;3;1;1;4;4;2;1;8;4;5;6; ;14;8;2;5;2;1; ;2;5; ;15;8; ; ; ; ; 
Buenos Aires;ROJAS;Estatal;Urbano;26;25;25; ; ; ; ; ;20;15;13;3;20;19;20;17; ;10; ; ; ;7;2;2;1;5;6;5;5; ;5;18;2;5;2;9;1;5;1;19;9;10;6; ;9;8;8;17;14;2; ;1;8; ;22;16; ; ; ; ; 
Buenos Aires;ROQUE PEREZ;Estatal;Rural;30;30;29;1;1; ; ; ;26;9;8;4;24;19;21;15; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4; ; ;1;2;3; ;4;3; ;1; ;21;4;5;11;10; ; ;1;1; ;9;1; ; ; ; ; 
Buenos Aires;ROQUE PEREZ;Estatal;Urbano;18;18;18; ; ; ; ; ;11;6;5;1;9;8;10;11; ;9; ; ; ;6;1;2;1;5;5;5;3; ;3; ;10; ; ;8;2;1; ;10;4;3;4; ;10; ;8;4;3; ; ;1;3; ;11;7; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Rural;23;22;22; ; ; ; ; ;20;10;8;3;19;16;19;8; ;10; ; ; ;2;2;1;1;3;2;3;1; ;2;6;6;3;1;4;4;1; ;11;6;6;4; ;7;13;2;9;6;1; ;2;6; ;12;6; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Urbano;16;16;16; ; ; ; ; ;16;12;7;3;15;13;14;7; ;13; ; ; ;4;1;2;1;7;4;4;1; ; ;3;12;5;2;5;2;2;1;15;5;3;7; ;5;10;1;12;8;2;1;1;9; ;14;11; ; ; ; ; 
Buenos Aires;SAAVEDRA;Privado;Urbano;7;7;7; ; ; ; ;1;7;7;7;2;7;7;7;1; ;3; ; ; ;3;3;2; ;1;2;3; ; ;1; ;7;2;2;5; ; ; ;7;2;4;3; ; ; ;7;7;6; ; ;1;4; ;6;5; ;2;2;2;1
Buenos Aires;SALADILLO;Estatal;Rural;41;41;38;1;3; ; ; ;36;20;10;14;29;28;33;27; ;16; ; ; ;8;6;2;3;9;8;9;6; ;3;11;7;1; ;5;7;5; ;10;7;4;10; ;22;15;4;17;15; ;1;1;8; ;25;15; ; ; ; ; 
Buenos Aires;SALADILLO;Estatal;Urbano;31;30;29;1;1; ; ; ;25;17;11;9;23;20;21;15; ;11; ; ; ;12;10;3;2;8;10;5;4; ;4;5;14;7;3;8;3;1;1;16;6;11;7; ;12;8;9;11;8; ; ;3;7; ;25;18; ; ; ; ; 
Buenos Aires;SALADILLO;Privado;Urbano;6;6;6; ; ; ; ; ;6;6;2;3;4;6;6;2; ; ; ; ; ;2;1; ;1;2;2;1;1; ; ; ;6; ;1;1;3;1; ;6;3;4;3; ;1;2;3;6;5; ; ;1;5; ;5;4; ;1;1;3; 
Buenos Aires;SALLIQUELO;Estatal;Urbano;12;12;12; ; ; ; ; ;12;10;6;2;12;11;12;10; ;9; ; ; ;9;6;3;1;7;8;5;4; ;4;6;6; ; ;9;3; ; ;12;5;6;4; ;10;2; ;9;9; ; ; ;5; ;12;9; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Rural;18;18;18; ;1; ; ; ;17;10;5;2;13;15;17;7; ;8; ; ; ;3;2;1; ;3;3;2;1; ;1;7;5;1;3;9;2; ;1;8;5;3;8; ;3;13;1;8;8; ; ; ;3; ;15;8; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Urbano;28;28;28; ;1; ; ; ;22;18;9;3;20;21;21;8; ;16; ; ; ;13;4;3;2;8;12;6;2; ;5;2;18;1;2;17;2; ; ;19;5;14;4; ;14;5;7;12;10; ; ;2;6; ;23;18; ; ; ; ; 
Buenos Aires;SALTO;Privado;Urbano;8;8;8; ; ; ; ; ;8;7;6;1;7;8;7;5; ;5; ; ; ;1; ; ; ; ;1; ; ; ;1;1;7;4;1;6; ; ; ;8;6;4;4; ; ; ;7;5;4;1; ; ;3; ;6;3;1;4;2;2; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Rural;36;36;35; ; ; ; ;1;30;12;8;3;29;27;27;21; ;15; ; ; ;3; ; ; ;2;2;2; ; ; ;11;4; ;1;6;8;1; ;12;8;3;3; ;13;18;5;1; ; ; ;1;1; ;17;12; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Urbano;30;30;30; ; ; ; ; ;19;12;6;5;19;18;15;13; ;9; ; ; ;2; ; ; ;3;1;1;2; ;3;2;12; ;1;7;4;2; ;13;6;7;5; ;14;4;12;8;6; ; ;2;3; ;18;11; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Privado;Urbano;9;7;7; ; ; ; ; ;6;5;2;1;6;6;7;2; ;4; ; ; ;1;1; ; ;1;1; ; ; ;1; ;7; ;2;3; ;1;1;7;3; ;2; ; ;1;5;2;2; ; ; ;4; ;4;3; ;1;2;3; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Rural;15;15;15; ; ; ; ; ;13;10;6;5;12;10;10;9; ;6; ; ; ;5;3;2;1;2;2;3;1; ;1;3;4;1;1; ;5; ; ;6;1;2;3; ;3;8;2;5;4; ; ;1;4; ;12;5; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Urbano;31;29;29; ; ; ; ; ;25;18;13;5;24;21;24;18; ;13; ; ; ;11;10;1;2;8;6;5;8; ;4;2;20;2;3;9;7;1;1;21;3;3;4; ;4;17;5;12;8;1; ;3;14; ;24;14; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Privado;Urbano;7;7;7; ; ; ; ; ;7;6;3;1;7;7;7;4; ;6; ; ; ;3;4; ; ;4;4; ;2; ;2; ;7;2; ;3;3; ;1;7;6;6;4; ; ;2;5;5;3;2; ; ;7; ;7;5; ;1;1;1;1
Buenos Aires;SAN CAYETANO;Estatal;Rural;11;10;10; ; ; ; ; ;8;2;2; ;5;5;7;4; ;2; ; ; ;2; ; ; ;2;2;2;2; ; ;2;1; ;1; ;1;1; ; ;2;1; ; ;8;1;1;5;5; ; ; ; ; ;9;2; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Urbano;10;10;10; ; ; ; ; ;8;8;8;1;8;5;8;4; ;5; ; ; ;3;4;4; ;1;1;5;1; ;3;9; ;1;2;5; ;1; ;8;5;6;5; ;7;1;2;8;7; ; ;1;2; ;9;6; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Rural;27;27;26;4; ; ; ; ;23;6;6;2;18;18;19;5; ;5; ; ; ;5; ; ; ;1;1; ; ; ; ;5;1; ; ;1;5; ; ;6;1;1;1; ;21;3;2;16;15; ; ;1;5; ;20;8; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Urbano;72;69;68;1; ; ; ; ;64;32;22;8;54;50;58;13; ;36; ; ; ;22;7;3; ;6;9;3; ; ;3;26;6;6;6;21;1;1; ;28;5;9;12; ;29;27;10;46;40;1; ;5;20; ;63;41; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Privado;Urbano;70;70;70; ; ; ; ; ;63;59;52;23;70;66;69;32; ;36; ; ; ;15;10;8;5;17;14;16;6; ;12;3;64;11;20;38; ;1;1;65;34;25;36; ; ; ;57;40;20;15;3;2;50; ;44;29; ;20;14;16;1
Buenos Aires;SAN ISIDRO;Estatal;Urbano;93;93;93; ; ; ; ; ;86;60;49;23;80;76;86;40; ;59; ; ; ;35;10;6;5;15;21;12;6; ;10;61;23;10;7;67;4;2; ;82;24;24;38; ;40;28;20;63;54;2;1;6;66; ;82;61; ; ; ; ; 
Buenos Aires;SAN ISIDRO;Privado;Urbano;195;192;192;3; ; ; ; ;177;157;139;82;188;181;186;74; ;113; ; ; ;50;45;24;16;60;59;51;13; ;33;3;188;19;28;146;8;10;8;186;99;89;137; ;1; ;174;111;35;43;23;10;138; ;141;105;1;24;26;26;5
Buenos Aires;SAN MIGUEL;Estatal;Urbano;121;103;103; ;3; ; ; ;88;60;35;17;75;83;86;36; ;50; ; ; ;23;8;3;3;18;21;11;4; ;8;48;7;16;8;27;1;3;5;52;23;17;13; ;44;35;12;49;39;3;1;6;23; ;87;63; ; ; ; ; 
Buenos Aires;SAN MIGUEL;Privado;Urbano;141;105;105;4; ; ; ; ;94;79;74;35;94;95;97;40; ;55; ; ; ;23;16;11;7;18;19;18;9; ;15;5;94;29;29;50;3;5;6;96;39;23;61; ; ; ;95;63;48;6;5;4;73; ;68;40;5;38;32;38;3
Buenos Aires;SAN NICOLAS;Estatal;Rural;6;5;5; ; ; ; ; ;3;1;1; ; ;2;3;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ;1; ; ; ;2; ;2;1; ; ; ;1;1; ;4;1; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Urbano;105;91;91;1; ; ; ; ;78;59;34;17;73;69;80;41; ;47; ; ; ;20;11;1;3;14;15;16;9; ;15;22;31;9;11;22;11;5;2;51;20;18;16; ;46;27;15;44;31;1;1;11;36; ;81;58; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Privado;Urbano;59;44;43;1; ; ; ;1;41;37;31;21;38;38;40;23; ;18; ; ; ;11;8;7;6;10;10;5;2; ;4; ;37;7;13;18;3;1;2;35;15;13;24; ;1;4;32;26;16;4;3;3;26; ;29;20;3;18;16;18;4
Buenos Aires;SAN PEDRO;Estatal;Rural;39;35;34; ; ; ;1; ;28;17;9;7;26;25;25;21; ;12; ; ; ;3;1; ; ;1;1; ; ; ; ;6;6;6; ;2;3;1; ;10;2;2;1; ;18;11;3;6;3;1; ;2;1; ;19;6; ; ; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Urbano;47;46;46; ; ; ; ; ;41;27;12;5;35;39;38;23; ;23; ; ; ;13;4;2;1;7;7;7;5; ;2;18;14;14;3;11;3;1;2;30;6;8;7; ;27;11;7;16;10;1;1;4;8; ;42;24; ; ; ; ; 
Buenos Aires;SAN PEDRO;Privado;Urbano;13;13;13; ; ; ; ; ;6;9;5;6;13;10;12;9; ;4; ; ; ;1; ;1; ;1; ;3;2; ;1;2;11;1;6;6; ;1;1;12;3;3;7; ; ; ;13;6;6; ; ; ;8; ;11;7; ;3;4;4;1
Buenos Aires;SAN VICENTE;Estatal;Rural;9;9;9; ; ; ; ; ;8;4;2; ;6;8;7;2; ;2; ; ; ;3;1; ; ;2;2;1;1; ;1; ;2; ; ;1;1; ; ;2; ; ; ; ;2;5;2;1;1; ; ; ; ; ;3;2; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Urbano;47;47;47; ; ; ; ; ;36;28;14;5;28;29;34;17; ;18; ; ; ;19;9;1;2;9;13;7;7; ;6;11;9;9;1;7;2;2;1;18;9;10;7; ;27;10;10;18;15;1; ;2;7; ;39;24; ; ; ; ; 
Buenos Aires;SAN VICENTE;Privado;Urbano;11;10;10; ; ; ; ; ;9;10;3;3;10;10;10;5; ;3; ; ; ;1;1;1; ;1;1;1;1; ;1; ;10;5;2;5; ; ;1;10;2;2;5; ; ; ;9;9;8; ; ;1;6; ;7;4; ;2;2;4; 
Buenos Aires;SUIPACHA;Estatal;Rural;18;18;15; ; ; ; ;3;12;10;2;1;11;7;12;8; ;7; ; ; ; ;2; ; ;1; ;1;1; ;2;12; ;2;1;3;3;3; ;7;6; ;4; ;10;3;3;4;1; ; ;3;2; ;8;3; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;13;13;13; ; ; ; ; ;7;7;1;1;8;5;6;5; ;2; ; ; ; ;2; ;1;1;1;1;1; ; ;7; ; ;2;2; ;3; ;6;2;1;3; ;6;3;4;2;1; ; ;1;2; ;9;6; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;5;5;5; ; ; ; ; ;2;5;4;2;5;5;5;5; ;4; ; ; ; ; ; ; ;2; ; ;2; ;2;5; ; ;4;1; ; ; ;5;2;5;3; ;1;1;3;2; ;2; ; ;5; ;5;4; ;1;2;2; 
Buenos Aires;TANDIL;Estatal;Rural;46;45;41; ;1; ; ;4;41;10;12;5;33;29;34;25; ;20; ; ; ;9;2;3; ;9;8;6;3; ;2;35;4;3;1;10;16;10;1;28;25;8;8; ;28;9;8;10;7; ; ;3;10; ;34;14; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;79;78;77; ; ; ; ;1;69;48;25;9;53;61;69;33; ;47; ; ; ;22;7;2;1;15;17;13;4; ;14;69;6;16;8;34;19;8;5;72;37;29;27; ;37;26;14;48;34;2; ;12;26; ;66;43; ; ; ; ; 
Buenos Aires;TANDIL;Privado;Urbano;45;40;40; ; ; ; ; ;32;29;32;18;40;35;39;24; ;22; ; ; ;6;2;3; ;6;4;7;5; ;7; ;38;18;3;24; ;2;1;38;14;13;20; ; ; ;38;17;8;4;4;1;24; ;29;18; ;8;5;4;2
Buenos Aires;TAPALQUE;Estatal;Rural;26;26;17;2;9; ; ; ;22;4; ;1;14;16;12;11; ;1; ; ; ;3; ; ; ;3;3;1;3; ; ;4; ;2; ;2; ; ; ;2;3;2;1; ;20; ;4;1; ; ; ;1; ; ;18;5; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;13;13;12;1;1; ; ; ;8;5;4;1;10;7;7;9; ;5; ; ; ;4;4;1; ;4;3;2;4; ;2;1;6;1;1;2;1;1;1;7;1;3; ; ;10; ;3;2;2; ; ; ;1; ;10;7; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;13;10;10; ; ; ; ; ;8;2;3; ;7;9;8;6; ;6; ; ; ;3;1; ; ;1;3;1;1; ;1;5; ; ; ;1;2;1;1;5; ; ;1; ;3;3;4;5;2;1; ;2;1; ;7;2; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;159;143;142; ; ; ; ;1;112;79;44;18;101;99;122;47; ;67; ; ; ;36;15;5; ;19;25;21;8; ;10;87;8;21;6;65;7;4;3;94;21;15;15; ;74;33;32;78;53;7;1;17;27; ;124;77; ; ; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;164;161;161;4; ; ; ; ;138;138;113;75;151;138;152;66; ;94; ; ; ;37;43;20;21;46;39;34;18; ;34;2;153;33;34;87;13;14;8;154;72;56;101; ;1; ;143;92;47;32;9;4;106; ;108;67;1;38;21;25;1
Buenos Aires;TORDILLO;Estatal;Rural;11;11;9; ;2; ; ; ;11;5;1;1;8;6;6;5; ;1; ; ; ;3;1; ; ;1;1;1; ; ; ;4;2;1; ;2;4; ; ;4;1;2;3; ;8;1;2; ; ; ; ; ;1; ;7;3; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;28;28;27;1; ; ; ;1;23;12;9;4;23;17;20;11; ;7; ; ; ;3; ; ; ;1;1;1;1; ;1;15;4; ;3;7;6;4; ;11;15;2;5; ;17;9;2;21;17;3; ;1;3; ;15;3; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;16;16;16; ; ; ; ; ;14;12;7;5;15;13;14;7; ;6; ; ; ;6;2;1; ;7;5;2;4; ;5;10;3;1; ;11;2;2;1;12;6;8;5; ;8;8; ;11;10;1; ; ;6; ;14;10; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;53;51;51; ; ; ; ; ;41;20;14;4;34;24;33;23; ;14; ; ; ;4;3;3; ;2;2;4;2; ;3;6;7;2; ;3;6;1;2;7;3;2;6; ;30;4;15;10;8; ; ;2;5; ;33;11; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;38;36;36; ; ; ; ; ;32;22;12;4;29;29;33;13; ;17; ; ; ;12;3;2;1;5;7;2; ; ;3;2;21;4;4;9; ;4;2;22;5;7;4; ;22;7;6;23;20; ; ;3;11; ;34;27; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;12;11;11; ; ; ; ; ;9;9;5;5;10;8;10;6; ;5; ; ; ;4;4; ; ;2;3;1;1; ;2; ;11;6;1;2;2;1;1;11;6;6;4; ;1;1;9;9;9; ; ; ;7; ;10;5; ;4;3;2; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;32;23;22; ;1; ; ; ;21;4;3; ;17;18;18;11; ;4; ; ; ; ; ; ; ; ; ; ; ; ;1;7;2; ; ;3;6;1; ;7;4; ;1; ;11;8;5;7;5; ; ;2;2; ;13;5; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;55;45;45; ; ; ; ; ;40;23;16;2;38;34;37;25; ;24; ; ; ;18;3;5; ;14;10;12;6; ;14;32;6;5;2;25;3;3;2;37;15;18;9; ;21;15;6;26;25; ; ;1;12; ;41;30; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;15;14;14; ; ; ; ; ;14;13;12;5;13;14;14;7; ;8; ; ; ;10;1;1; ;3;7;6;3; ;2;3;11; ;1;13; ; ; ;14;3;10;10; ;1;3;9;11;7;3;1; ;12; ;14;13; ;6;6;5; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;156;154;154; ; ; ; ; ;129;77;51;18;118;114;120;59; ;62; ; ; ;32;15;4;3;20;21;13;6; ;9;30;46;12;12;36;4;1;13;75;14;18;17; ;67;33;32;73;60;4;1;8;47; ;119;74; ; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;115;101;100;2; ; ; ;1;91;85;69;39;100;97;100;41; ;55; ; ; ;31;15;4;2;21;25;15;5; ;16;1;94;28;28;47; ;1;5;91;20;37;56; ; ; ;77;64;45;15;2;2;91; ;68;53;4;37;34;31;4
Buenos Aires;TRES LOMAS;Estatal;Rural;10;10;10; ; ; ; ; ;9;2;3; ;7;4;8;5; ;4; ; ; ;3;2;1; ;2;1;2;1; ;1;2;2; ; ;1;2;1; ;4;2;2;1; ;5;4;1;6;6; ; ; ;1; ;4;2; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;9;9;9; ; ; ; ; ;7;7;3;1;6;6;6;3; ;3; ; ; ;2;1; ; ;2;2; ; ; ;1;2;4; ; ;3;2;2; ;6;3;2;2; ;3;3;2;6;6; ; ; ;3; ;6;4; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;101;99;99; ; ; ; ; ;90;60;43;23;93;86;92;54; ;63; ; ; ;33;14;2;2;22;23;14;8; ;10;58;32;18;14;66;1;2;7;87;33;27;36; ;29;29;38;58;45;8;2;3;43; ;87;59; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;167;164;164;6; ; ; ; ;146;138;116;80;157;150;160;74; ;111; ; ; ;37;40;19;16;52;54;47;16; ;39;1;161;14;20;130;6;11;13;159;85;73;112; ; ;1;147;92;29;40;15;8;114; ;120;85; ;21;23;28;5
Buenos Aires;VILLA GESELL;Estatal;Urbano;19;19;19; ; ; ; ; ;17;9;8;2;10;12;18;9; ;10; ; ; ;9;4;1;1;3;8;2;2; ;5;16;3;4;10;5; ;2; ;19;6;6;5; ;15;1;3;10;5; ; ;5;3; ;17;13; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;12;12;12; ; ; ; ; ;12;11;9;3;11;11;12;8; ;8; ; ; ;1;1;1;1;1;1; ; ; ; ; ;12;2;8;2; ; ; ;12;5; ;8; ; ; ;12;8;7;1; ; ;7; ;8;3; ;4;4;4;1
Buenos Aires;VILLARINO;Estatal;Rural;44;41;34;1;6; ; ; ;33;25;19;11;32;27;28;20; ;15; ; ; ;6;3;3; ;4;5;4;3; ;2;2;5;1; ;1;4;1; ;7;2;2; ; ;15;13;13;9;9; ; ; ;2; ;25;11; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;28;28;28; ; ; ; ; ;24;16;11;7;25;23;24;10; ;16; ; ; ;13;8;2;3;8;10;7;4; ;4;10;13;2;2;15;1;4;3;23;5;8;8; ;18;7;3;20;18; ; ;2;6; ;24;10; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Rural;16;16;13;3;1; ; ; ;12;10;4;3;13;11;11;7; ;5; ; ; ;5;3;1;1;1;2;2;1; ; ;4;1; ; ;4;2;1; ;5;4;1;4; ;7;6;3;7;6; ; ;1;2; ;10;5; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;79;79;77;2; ; ; ; ;67;49;24;13;56;57;67;27; ;34; ; ; ;19;10;2;1;9;16;7;7; ;5;25;22;8;6;31;4;1;1;47;15;12;7; ;41;18;17;44;39; ; ;5;22; ;56;40; ; ; ; ; 
Buenos Aires;ZARATE;Privado;Urbano;35;28;28; ; ; ; ; ;20;24;20;15;26;26;27;14; ;20; ; ; ;3;2;2;2;3;2;6;1; ;4; ;28;10;6;9; ;2;1;27;16;9;18; ; ;1;23;15;11;3;1; ;20; ;20;11; ;11;5;6;2
Catamarca;AMBATO;Estatal;Rural;37;37;37; ; ; ; ; ;25;13;12;3;27;21;28;10; ;4; ; ; ;1;1;1; ;2;1;1;1; ;1;10; ; ; ;1;9; ;1;7;2;1;2; ; ;25;12;1;1; ; ; ;5; ;37;19; ; ; ; ; 
Catamarca;ANCASTI;Estatal;Rural;39;35;35; ; ; ; ; ;29;18;16;4;24;26;28;11; ;17; ; ; ;7;6;3; ;4;6;7;3; ;5;23; ;1; ;2;21;1; ;13;17;2;4; ;1;12;20;6;6; ; ; ;2; ;32;2; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;37;36;32;1;2; ; ;1;23;16;8;3;19;16;25;11; ;11; ; ; ;6;4;1; ;4;3;4;4; ;2;8;1; ; ; ;9; ; ;7;3;1;2; ; ;12;20;1;1; ; ; ;6; ;25;10; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;16;16;16; ; ; ; ; ;11;8;5;2;10;9;15;6; ;6; ; ; ;7;3;2; ;5;3;4;4; ; ;6;1;2;2;1;2; ; ;6;2;1;3; ;3; ;11;4;2;1; ;1;8; ;14;9; ; ; ; ; 
Catamarca;BELEN;Estatal;Rural;104;100;87;3;14; ; ;1;65;27;20;9;58;51;52;30; ;20; ; ; ;13;4;3; ;9;11;10;6; ;5;33;2; ;2;1;32; ; ;20;12;8;12; ;1;31;66;5;5; ; ; ;11; ;74;14; ; ; ; ; 
Catamarca;BELEN;Estatal;Urbano;19;19;19; ; ; ; ; ;15;11;7;3;9;9;13;9; ;5; ; ; ;4;2; ; ;2;1;1;2; ; ; ;9;3;1;5;1;1; ;9;1;2;3; ;1;11;7;4;4; ; ; ;9; ;17;10; ; ; ; ; 
