provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;QUILMES;Privado;Urbano;199;192;191;14;1; ; ; ;148;146;112;127;146;121;178;109; ;40;19;173;42;30;27;14;19;46;32;30;29; ;8;1;183;55;17;120;10;10;29;183;137;65;107;99;1;1;190;65;25;14;18;8;101;85;108;65;13;59;43;42;6
Buenos Aires;RAMALLO;Estatal;Rural;17;17;17; ; ; ; ; ;15;12;7; ;8;5;15;9; ;3;1;9;6;2;3;2; ;2;2;2;1; ; ;17; ; ;1;8;9; ; ;14;13;1;9;1;13;3;1;4;4; ; ; ;5;1;9;4; ; ; ; ; 
Buenos Aires;RAMALLO;Estatal;Urbano;29;29;29; ; ; ; ; ;27;26;10;7;17;15;28;14; ; ;2;25;11;5;8;2; ;4;4;3;3; ; ;24;4;3;4;18;7;3;2;27;25;18;14;7;18;10;1;16;16; ; ; ;6;4;24;14; ; ; ; ; 
Buenos Aires;RAUCH;Estatal;Rural;30;30;24;1;3; ; ;3;14;21;11;5;10;6;22;13; ; ;2;19;9;2;4;2;2;3;1;3;3; ; ;28;2; ; ;8;18;3;1;12;25;5;8;3;14;7;9;14;13; ; ;1;8;1;14;5; ; ; ; ; 
Buenos Aires;RAUCH;Estatal;Urbano;15;15;14; ;1; ; ; ;7;10;8;6;5;5;9;8; ;1;1;7;6;2;4; ;3;3;3;3;1; ;1;11;2;1; ;6;5;2;1;9;11;5;5;3;7;3;5;4;3;1; ; ;4;3;10;6; ; ; ; ; 
Buenos Aires;RIVADAVIA;Estatal;Rural;31;31;28;2;2; ; ;1;13;28;10;5;6;9;20;10; ;2;1;18;20;5;5; ; ;1;3;1; ; ; ;31; ;2; ;16;8;7; ;15;27;8;17;2;19;4;8;11;9; ; ;2;1;1;13;7; ; ; ; ; 
Buenos Aires;RIVADAVIA;Estatal;Urbano;11;11;11; ; ; ; ; ;7;11;6;4;8;4;10;5; ;1;2;9;9;2;4;2; ;3;1;1;1; ; ;9;2;3; ;5;3;1;3;11;11;8;8;4;6;5; ;6;5; ; ;1;4;1;11;8; ; ; ; ; 
Buenos Aires;RIVADAVIA;Privado;Urbano;4;4;4; ; ; ; ; ;4;4;4;2;3;2;4;1; ; ;1;3;3; ;2;2;2;1; ;2; ; ; ;2;2; ; ;4; ; ; ;4;4;4;4; ; ; ;4;2;2; ; ; ; ; ;4;4; ; ;1;1; 
Buenos Aires;ROJAS;Estatal;Rural;25;25;25;1; ; ; ; ;16;19;11;3;9;11;22;8; ;3;2;13;11;7;5;2;2;2;5;4;2; ; ;19;1;1; ;6;12; ;1;10;18;8;10;3;12;10;3;6;5; ; ;1;11;2;17;10; ; ; ; ; 
Buenos Aires;ROJAS;Estatal;Urbano;24;24;23; ; ;1; ;1;20;17;11;7;16;13;20;12; ;5;1;16;8;7;5;1;1;5;4;4;5; ;1;24; ;3;3;15;5;1;2;21;17;13;13;7;11;8;5;17;13;1; ;3;9;7;22;19; ; ; ; ; 
Buenos Aires;ROQUE PEREZ;Estatal;Rural;30;29;28;2;2; ; ; ;22;20;9;3;11;8;25;11; ;3;1;15;13;1; ; ; ; ; ;1; ; ; ;27; ;3; ;3;23;2;1;12;24;1;7;1;22;3;4;8;8; ; ; ;2;1;5;1; ; ; ; ; 
Buenos Aires;ROQUE PEREZ;Estatal;Urbano;19;19;19; ; ; ; ; ;12;12;8;3;7;9;13;9; ;5;1;13;5;1;4; ; ;2;3;1;1; ;1;16;2; ; ;9;8;1;2;11;14;6;5;2;10;1;8;12;9; ; ;3;2;2;12;7; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Rural;23;23;22; ; ; ; ;1;15;19;17;8;17;14;22;10; ;3;1;20;11;3;8;2;1;7;4;5;2; ;2;18;5;2;1;11;9;3;4;19;20;14;12;7;13;6;4;5;4; ; ;1;11;5;19;12; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Urbano;14;14;14; ; ; ; ; ;12;13;11;6;10;11;14;10; ;1;1;14;8; ;2;2;1;4;3;3;1; ; ;6;8;7;1;7;2;2; ;14;9;8;7;4;10;4; ;8;7; ; ;1;6;5;12;10; ; ; ; ; 
Buenos Aires;SAAVEDRA;Privado;Urbano;7;7;7; ; ; ; ; ;6;7;6;3;6;6;7;4; ;3; ;7;1; ;2; ;2;2;3;3;3; ; ; ;7;1; ;7; ; ;2;7;6;5;6;4; ; ;7;5;4; ; ;1;5;4;7;6;2;2;2;2;1
Buenos Aires;SALADILLO;Estatal;Rural;43;43;43; ;3; ; ; ;31;34;15;10;15;21;40;24; ;5;3;35;18;8;8;5;3;2;4;7;3; ; ;34;6; ;1;15;28;2; ;28;35;12;18;3;27;8;8;13;12; ; ;1;10;3;27;10; ; ; ; ; 
Buenos Aires;SALADILLO;Estatal;Urbano;27;27;27; ; ; ; ; ;19;20;10;2;12;8;22;11; ;1;2;19;10;12;11;4;1;7;4;5;5; ;1;19;8;1;1;13;8;6;4;23;18;16;13;7;13;6;8;10;8;1; ;1;9;9;23;18; ; ; ; ; 
Buenos Aires;SALADILLO;Privado;Urbano;7;7;7; ; ; ; ; ;7;6;5;5;5;6;7;3; ;2;1;7; ;3;2; ;1;3; ;1; ; ;1; ;7; ; ;5;1; ;2;7;7;4;5;5;1;1;5;5;4;1; ; ;5;5;5;5; ;1;1;3; 
Buenos Aires;SALLIQUELO;Estatal;Urbano;12;12;12; ; ; ; ; ;9;11;7;4;8;5;12;6; ;3;1;11;4;6;7; ;1;7;3;2;3; ;2;8;4; ;2;6;4;3; ;12;8;8;7;2;9;2;1;10;10; ; ; ;2;1;12;11; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Rural;21;21;21; ; ; ; ; ;16;17;8;5;10;13;18;7; ;6;1;15;8;5;5;1;1;6;5;4;2; ;2;17;3;1;3;13;5;2;1;16;18;5;14;4;10;7;4;12;10;1; ;1;4;3;11;5; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Urbano;28;28;28; ; ; ; ; ;18;22;9;3;12;15;25;7; ;2;1;19;6;10;6; ;1;8;10;3;1; ;1;8;18;5;5;15;2;1;4;24;20;16;10;6;14;6;8;13;9; ; ;4;9;4;22;16; ; ; ; ; 
Buenos Aires;SALTO;Privado;Urbano;7;7;7; ; ; ; ; ;7;7;5; ;7;7;6;2; ;3;1;7; ;3;1;1; ;3;3;3; ; ; ; ;7;4;2;4; ; ; ;7;7;5;7; ; ; ;7;4;3;1; ; ; ; ;6;3; ;3;2;2; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Rural;39;39;39; ; ; ; ; ;31;29;18;8;20;20;33;18; ;5; ;30;11;3;2;1; ;2;3;1;2; ; ;33;6;3; ;9;29;3;2;29;34;9;14;1;26;6;7;10;8; ; ;2;5;1;15;10; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Urbano;27;27;27; ; ; ; ; ;19;15;15;6;12;12;20;8; ;3;2;21;2;5;4;2;2;4;3;3;1; ;1;15;10;2;4;8;11;2;2;18;20;9;12;2;15;2;10;6;5; ; ;1;6;3;15;12; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Privado;Urbano;8;8;8; ; ; ; ; ;8;8;2;3;3;3;8;4; ; ;2;7; ; ; ; ; ; ; ; ; ; ; ; ;8;1; ;6;2; ; ;8;6;1;4;1; ; ;8;5;2;2;1; ;2;1;2;1;1;1;2;3; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Rural;18;18;18; ;1; ; ; ;12;11;7;6;9;8;12;5; ;2;1;10;6;3;2; ; ; ;1; ;1; ; ;14;3;1;1;5;8;3;1;9;13;6;5;1;6;7;5;6;6; ; ; ;2;1;14;11; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Urbano;30;30;30; ; ; ; ; ;25;25;8;5;19;18;25;22; ;7;2;25;5;7;10; ; ;7;7;3;6; ;3;15;14;7;1;12;6;3;2;25;16;12;14;7;6;20;4;11;11; ; ; ;8;5;26;16; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Privado;Urbano;9;9;9; ; ; ; ; ;6;9;7;8;7;7;9;6; ; ; ;7;1;5;6; ;4;4;4; ;3; ; ; ;9;1; ;5;3;1; ;9;8;6;5;7; ;1;8;6; ;3;1;2;7;7;6;6; ;1;1;1;1
Buenos Aires;SAN CAYETANO;Estatal;Rural;10;10;10; ; ; ; ; ;9;9;4;2;5;3;9;1; ;3;1;8;7;6;6;1;1;3;1;5; ; ;3;9; ; ; ;5;5; ; ;3;8;4;3; ;5;5; ;6;6; ; ; ;2; ;7;3; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Urbano;9;9;9; ;1; ; ; ;6;7;6;3;6;4;7;3; ;5; ;8;6;3;3;1;1;3;2;2;1; ;1;9; ;1;1;2;3; ;3;7;8;6;6;4;6;1;2;8;7; ; ;1;3;3;9;5; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Rural;27;27;22;11;1; ; ;3;18;20;11;10;16;18;22;9; ;3;1;20;10;7;5;2;1;2;5;5;1; ; ;23; ; ; ; ;21; ;2;20;15;5;7;3;14;5;8;11;10; ; ;1;7;4;21;8; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Urbano;73;73;72; ;1; ; ;1;54;63;22;14;27;31;58;25; ;11;2;57;26;19;21;3;3;10;10;3;7; ;3;63; ;6;1;45;6;9;3;60;33;26;21;13;26;18;29;48;43; ; ;5;21;15;64;43; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Privado;Urbano;68;68;68; ;1; ; ; ;52;59;54;46;53;43;67;33; ;12;9;64;9;9;11;11;11;15;10;15;7; ;1;2;66;10;9;49;4;6;5;68;49;36;45;39; ; ;68;41;12;20;9; ;42;33;42;28;4;21;14;16;1
Buenos Aires;SAN ISIDRO;Estatal;Urbano;94;94;94; ; ; ; ; ;75;76;38;20;52;57;78;39; ;17;6;86;26;34;20;1;1;15;24;8;7; ;3;80;10;9;5;70;4;8;13;89;59;47;49;40;40;23;31;46;39;2;2;3;45;31;83;65; ; ; ; ; 
Buenos Aires;SAN ISIDRO;Privado;Urbano;182;180;179;7;4; ; ;1;142;159;133;139;156;130;179;80; ;41;19;167;62;43;46;26;37;49;40;40;16; ;7;2;178;16;22;146;8;14;33;178;148;89;132;125;1; ;180;109;26;55;23;5;131;117;116;90;8;25;26;26;5
Buenos Aires;SAN MIGUEL;Estatal;Urbano;125;124;124; ;4; ; ; ;89;97;49;18;56;67;102;39; ;10;6;98;38;31;33;7;6;24;23;18;16; ;3;104;6;21;9;73;5;12;16;109;62;52;28;18;50;44;30;64;58;4; ;2;27;14;108;79; ; ; ; ; 
Buenos Aires;SAN MIGUEL;Privado;Urbano;144;131;131;7;1; ; ; ;111;108;91;80;88;84;125;56; ;24;1;124;20;26;22;4;15;27;20;13;17; ;5; ;128;48;14;83;10;10;21;125;96;50;78;80; ; ;131;73;29;22;16;6;84;73;83;60;7;40;36;38;2
Buenos Aires;SAN NICOLAS;Estatal;Rural;6;6;6; ; ; ; ; ;4;5;1; ;1;2;3; ; ; ; ;2;4;2;2; ; ; ;2; ; ; ; ;5; ; ; ;2;2;1; ;5;4;3;2;2;2;1;3;3;3; ; ; ;2; ;5;3; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Urbano;104;103;103; ;1; ; ; ;81;89;37;23;63;63;91;46; ;7;7;88;44;34;30;3;3;17;25;11;14; ;1;67;28;19;9;52;14;10;7;91;40;39;34;24;51;35;17;46;39;1; ;6;40;27;84;63; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Privado;Urbano;57;57;57; ; ; ; ; ;46;50;43;34;41;43;57;32; ;16;4;56;9;11;5;4;5;12;10;8;7; ;3; ;56;13;10;38;1;5;5;56;44;18;42;25; ; ;57;28;19;5;2;2;24;18;35;23;5;17;16;17;4
Buenos Aires;SAN PEDRO;Estatal;Rural;41;41;41; ; ; ; ; ;29;29;14;4;15;18;30;18; ;2;1;28;12;5;3;1; ;3;2;6;2; ; ;34;4;4; ;11;20;5;4;23;26;5;7;1;20;10;11;13;12; ; ;1;2; ;17;6; ; ; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Urbano;47;47;47; ; ; ; ; ;42;36;15;6;24;21;45;25; ;2;4;43;9;16;8;2; ;7;6;7;6; ;1;37;8;14;6;24;3;2;2;42;14;16;5;3;21;16;10;20;19; ;1; ;7;3;42;30; ; ; ; ; 
Buenos Aires;SAN PEDRO;Privado;Urbano;13;13;13; ; ; ; ; ;10;11;8;5;11;7;11;10; ; ;1;13;1;3;2;3;2;3;4;4;4; ; ;3;10;3;2;9; ; ;2;13;10;6;8;5; ; ;13;4;4; ; ; ;4;3;10;3; ;3;4;4;1
Buenos Aires;SAN VICENTE;Estatal;Rural;10;10;10; ; ; ; ; ;6;6; ; ;3;3;8;2; ;1; ;5;1;2;1; ; ;2;1;2;2; ; ;6;1; ; ;4; ; ;3;3;3;1;3;1;4;3;3;10;10; ; ; ;1; ;6;3; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Urbano;51;51;51; ; ; ; ; ;40;37;6;7;18;25;37;17; ;3;2;33;9;22;13; ;2;10;15;5;4; ;2;39;2;10;4;21;7;3;6;40;27;22;13;5;28;11;12;51;50; ; ;1;11;7;39;29; ; ; ; ; 
Buenos Aires;SAN VICENTE;Privado;Urbano;19;17;17;1; ; ; ; ;15;16;10;12;13;12;17;7; ;5;2;16;5;3;4;1;2;4;4;3;2; ;2; ;17;8;2;10;1; ;1;17;12;5;9;6; ; ;17;9;3;1;4;1;5;5;8;5; ;2;3;4; 
Buenos Aires;SUIPACHA;Estatal;Rural;16;16;15; ; ; ; ;1;8;11;4;1;7;6;12;5; ; ; ;11;12;1;3; ; ;1;2;1;1; ; ;16; ;3; ;5;4;2;4;9;13;2;5;2;8;3;5;3;1;1; ;1;2; ;11;3; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;12;12;11; ; ; ; ;1;6;8; ; ;5;5;9;2; ; ;1;7;2;1;1; ; ;1;1; ; ; ; ;11; ;2; ;2;3;3;2;9;8;3;3;3;5;2;5;5;5; ; ; ;3;2;9;5; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;5;5;5; ; ; ; ; ;3;5;3;3;5;5;5;4; ; ; ;5;2; ;3;1;2;4;3;2;4; ; ;4;1;1;2;2; ;1;1;5;5;5;4;5; ;2;3;2; ;2; ; ;5;5;5;5; ; ;2;2; 
Buenos Aires;TANDIL;Estatal;Rural;51;48;46; ;1; ; ;2;37;33;22;9;20;20;38;17; ;8;5;31;10;10;9;5;1;5;6;8;4; ;3;46;1;1;2;19;20;7;3;33;42;15;21;8;23;8;17;15;12; ; ;3;19;8;36;19; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;78;77;77; ;1; ; ; ;59;66;46;10;47;43;71;38; ;11;8;63;17;23;17;6;2;11;15;15;9; ;1;74;2;10;4;48;14;10;9;74;59;43;37;20;39;23;15;38;29;4; ;5;20;12;66;49; ; ; ; ; 
Buenos Aires;TANDIL;Privado;Urbano;45;43;43; ; ; ; ; ;35;36;27;26;35;24;43;28; ;6;2;43;8;7;6;4;3;13;6;7;4; ;1; ;43;13;2;33;2;1;7;43;35;20;30;23;1; ;42;20;5;7;8; ;21;18;26;18;3;8;5;4;2
Buenos Aires;TAPALQUE;Estatal;Rural;30;28;21;1;7; ; ; ;17;21;10;6;10;10;21;13; ;2; ;18;12;8;7;4;1;3;3;7;4; ;1;27; ;2; ;2;20;4;1;13;27;8;11;4;20; ;10;4;3; ; ;1;3; ;12;5; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;12;12;11;1; ; ; ; ;9;10;5;4;7;8;10;8; ;3; ;8;5;6;5;3;1;4;5;4;4; ;1;6;4; ;1;3;4;2; ;9;3;4;4;2;10;1;1;3;2; ;1; ;2;2;9;6; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;14;12;12; ; ; ; ; ;7;6;3;1;3;4;8;2; ;2; ;6;2; ;2; ; ; ; ;2;1; ; ;12; ; ; ;3;10; ; ;12;6;1;2;1;5;4;4;5;5; ; ; ;1; ;5; ; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;153;143;143; ; ; ; ; ;95;114;54;26;48;64;120;42; ;11;7;121;43;36;41;9;4;18;26;18;12; ;3;121;10;35;4;85;9;7;20;129;56;41;37;13;64;40;46;75;68;4; ;3;24;15;115;89; ; ; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;171;169;169;8;1; ; ;1;135;144;130;118;111;94;165;69; ;34;12;158;47;33;41;16;35;38;34;29;18; ;7;1;165;36;27;112;18;13;24;166;135;70;123;97; ; ;170;94;31;40;17;6;98;87;106;66;4;37;22;25; 
Buenos Aires;TORDILLO;Estatal;Rural;10;10;9;1;1; ; ; ;5;8;1;2;1;2;8;2; ;1; ;5;6;1;1;1; ; ;2;2; ; ; ;9; ;1; ;2;6;1; ;7;8;4;4;1;5;2;3;2;2; ; ; ;1; ;6;3; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;27;27;26;1; ; ; ;1;18;22;9;1;16;9;25;11; ; ;2;12;16;4;5;1;1;3;2;5;2; ; ;21;5;3;1;8;8;5;2;19;23;10;9;3;19;6;2;13;11;2; ; ;5; ;18;9; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;15;15;15; ; ; ; ; ;13;14;11;3;8;8;15;11; ;2;3;14;6;6;4;2; ;4;5;6;3; ;1;13;1;2; ;9;2;2;1;13;12;9;9;6;9;5;1;11;9;1; ;1;8;4;12;7; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;54;54;53; ; ; ; ;1;32;32;14;7;21;19;29;21; ;8;2;25;8;8;7;1; ;6;6;5;7; ;1;37;11; ; ;12;31;4;3;16;41;8;16;2;25;6;23;7;6; ; ;1;8;1;32;4; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;35;35;35; ; ; ; ; ;33;30;15;10;17;22;34;15; ;7;2;30;8;23;16;1;4;8;13;6;10; ;6;18;15;9;1;19;3;1;5;32;12;19;11;3;25;7;3;12;10; ; ;2;9;6;35;30; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;14;14;14; ; ; ; ; ;11;9;7;6;8;4;13;6; ;2; ;13;2;4;2;1;1;3;2;3;2; ; ; ;14;4;1;7; ; ;5;14;11;5;10;5;1; ;13;11;7;2;2; ;5;4;9;6;1;4;3;2; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;32;32;31; ;1; ;1; ;18;26;15;5;15;15;25;15; ;5;2;21;11;3;4;3;1;3;4;3;3; ; ;30;1;2;1;8;17;5;1;21;27;10;10;5;17;10;5;10;9; ;1; ;4; ;13;6; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;53;51;50; ;2; ; ; ;41;42;18;8;27;30;44;30; ;11;4;43;14;20;12;2;2;11;13;14;10; ;5;40;8;7;3;31;6;3;5;48;34;29;24;9;28;17;7;24;23; ;1; ;15;9;38;29; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;13;13;13; ; ; ; ; ;13;13;10;9;13;11;13;8; ;5;5;13;3;10;3;4;2;6;5;10;5; ;2;1;12; ; ;10; ;2;3;13;8;11;7;11;1;1;11;10;2;6;2; ;10;10;13;11;4;6;6;4; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;157;157;157; ; ; ; ; ;121;110;78;34;75;72;138;57; ;28;14;129;48;52;44;9;5;27;30;16;15; ;6;125;20;24;12;112;10;8;10;143;75;51;41;31;63;43;51;88;81; ;2;5;52;28;116;75; ; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;118;118;117;4;3;1; ;1;99;103;85;81;91;80;116;64; ;27;9;116;18;33;29;10;21;39;35;19;16; ;6;1;114;26;17;85;6;5;14;114;84;58;79;79; ; ;118;66;26;17;15;8;80;71;83;61;13;41;36;33;4
Buenos Aires;TRES LOMAS;Estatal;Rural;9;9;9; ; ; ; ; ;8;7;3;4;4;3;8;2; ;4;1;8;5;4;4; ;2;1;1;3; ; ;1;5;4; ; ;1;6;2; ;6;8;3;2;1;5;2;2;4;4; ; ; ;1;1;6;3; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;10;10;9; ; ; ; ;1;6;8;2;1;2;2;9;3; ; ;1;7;4;2;1; ;1; ; ;2;1; ; ;7;3; ; ;3;5;2;1;8;5;4;4;2;6;2;2;3;3; ; ; ;2;1;9;6; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;98;98;98;1;1;1; ; ;72;78;43;36;55;49;87;40; ;20;7;85;27;23;25;3;2;18;16;8;11; ;4;80;14;23;5;70;1;11;11;94;64;40;34;31;29;27;42;56;41;10; ;5;36;26;75;51; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;154;153;153;10;1;1;1;1;125;140;117;116;129;110;148;68; ;36;25;145;55;29;41;17;29;42;35;37;19; ;9; ;152;15;16;126;7;15;21;151;133;79;123;97;1;1;151;85;9;53;20;3;103;88;99;76;7;22;23;27;3
Buenos Aires;VILLA GESELL;Estatal;Urbano;21;21;21; ; ; ; ; ;16;15;5;1;6;4;18;8; ;2;1;14;2;7;1; ; ;1;3; ; ; ; ;20;1;9;7;9; ;3;1;21;19;10;10;1;14;2;5;12;12; ; ; ;2;1;14;12; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;13;13;13; ; ; ; ; ;12;13;9;9;8;6;13;10; ;6; ;13; ;2; ; ; ;1;1; ;2; ;1;1;12;4;6;7;1;1;1;13;9;4;6;7; ; ;13;7;5;2; ; ;5;5;7;4;1;4;5;4; 
Buenos Aires;VILLARINO;Estatal;Rural;41;41;36; ;5; ; ; ;23;33;20;8;18;17;31;19; ;5; ;24;13;10;9;2; ;6;7;7;4; ; ;36; ;3; ;6;26;5;4;20;30;12;16;1;17;5;19;11;9; ; ;2;5;2;22;12; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;29;29;29; ; ; ; ; ;23;27;12;6;17;20;25;11; ;2;3;25;11;13;11;3;2;7;10;6;4; ;2;26;3;2;3;17;2;9;2;28;20;14;9;6;18;6;5;15;12; ; ;3;9;5;22;13; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Rural;20;20;16;4; ; ; ;1;18;16;6;2;11;14;15;12; ;8; ;14;6;2;2; ; ;1;2;2;2; ;2;18; ; ;1;3;12;3;1;15;13;6;8;3;8;2;10;9;9; ; ; ;4;2;15;5; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;77;77;75;2;1; ; ; ;60;59;24;11;33;31;65;34; ;10;7;61;27;23;15;1;2;11;13;6;7; ;4;61;11;13;3;51;7;7;5;69;39;23;19;9;40;16;21;29;27; ; ;2;19;12;63;52; ; ; ; ; 
Buenos Aires;ZARATE;Privado;Urbano;34;34;34; ; ; ; ;1;25;29;23;21;26;18;34;17; ;7;5;33;4;10;10;6;8;9;9;10;6; ;1; ;34;7;9;22;1; ;4;34;29;18;29;21; ; ;34;18;4;7;7; ;16;16;27;15; ;11;5;6;1
Catamarca;AMBATO;Estatal;Rural;35;34;34; ; ; ; ; ;22;18;8;4;11;12;22; ; ;2; ;29;10;4;1; ; ;2;2;1; ; ; ;26; ;1; ; ;23;1;2;14;25;5;7;5; ;17;17; ; ; ; ; ;5;2;17;8; ; ; ; ; 
Catamarca;ANCASTI;Estatal;Rural;42;42;42;2;1; ; ; ;29;24;13;7;24;22;29;1; ;9;1;27;15;4;4;1; ;6;6;4;1; ;1;27; ;1; ; ;23;2;1;18;23;3;13;2;2;10;30; ; ; ; ; ;5; ;33;2; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;38;37;36;1; ; ; ; ;22;17;7; ;14;15;24; ; ; ; ;23;8;4;3;1; ;2;2;2; ; ; ;8; ;1; ; ;8; ;1;6;4;2;2;1; ;9;29; ; ; ; ; ;7;2;19;6; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;16;16;16; ; ; ; ; ;9;11;6;4;8;8;14; ; ; ;1;12;7;2;1;2; ;1;1;2; ; ; ;4;2;2;2;2;1; ; ;6; ; ;1; ;2;2;12;1;1; ; ; ;8;6;14;9; ; ; ; ; 
Catamarca;ANTOFAGASTA DE LA SIERRA;Estatal;Rural;12;11;6;1;5; ; ; ;9;9;4;2;5;5;6;1; ;2; ;5;6;3;4;1; ;1;1;2; ; ; ;5; ; ; ; ;5; ;1;4;2;1;2;2; ;5;6; ; ; ; ; ;3;2;8;5; ; ; ; ; 
Catamarca;BELEN;Estatal;Rural;106;104;88; ;17; ; ; ;53;49;27;15;36;32;64;9; ;16;1;55;29;9;7;2;3;6;4;4;1; ;1;56;6;5;3;14;37;2;2;47;32;12;22;10; ;26;80;1;1; ; ; ;27;12;59;21; ; ; ; ; 
Catamarca;BELEN;Estatal;Urbano;19;19;19; ; ; ; ; ;12;14;8;5;8;7;11;5; ; ;1;14;10;6;6; ; ;4;4; ;1; ; ;1;11;2;4;5;2;1; ;12;1;3;2;2;1;10;8; ; ; ; ; ;9;8;13;11; ; ; ; ; 
