provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Urbano;31;31;31; ; ; ; ; ;25;24;13;8;22;21;25;24; ;9;1;23;4;8;10;2;2;12;8;4;6; ; ;7;20;9;2;11;4;3;1;26;16;18;14;7;7;17;7;11;9; ; ;2;10;8;25;21; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Privado;Urbano;7;7;7; ; ; ; ; ;7;7;6;5;7;7;7;6; ; ; ;7;2;4;5; ;2;4;4; ;3; ; ; ;7; ; ;5;2; ; ;7;6;5;5;7; ;1;6;3; ;2; ;1;7;7;6;5; ;1;1;1;1
Buenos Aires;SAN CAYETANO;Estatal;Rural;9;9;9; ; ; ; ; ;7;8;5;3;6;4;8;2; ;4; ;7;5;4;6;2;2;4;3;4;2; ;3;8;1; ; ;3;4; ;3;4;8;4;4; ;3;5;1;7;7; ; ; ; ; ;6;2; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Urbano;10;10;10; ; ; ; ; ;7;8;6;3;8;6;8;4; ;5;1;8;5;4;5;2;1;2;1;5;1; ;1;10; ;1;1;5;5;1;1;9;10;7;5;4;6;2;2;10;9; ; ;1;5;3;10;5; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Rural;27;25;23;6;1; ; ; ;19;16;10;9;13;19;19;10; ;2;2;17;10;6;2; ;1;4;6; ;3; ; ;7;1;1; ;2;2;3;1;6;5;2;3;2;15;5;7;9;6; ; ;3;7;5;18;12; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Urbano;72;71;71; ; ; ; ; ;60;63;24;14;42;47;61;32; ;15;3;57;27;24;20;4;4;10;13;6;8; ;5;57;4;16;4;40;1;7;7;61;32;19;15;12;25;19;28;46;39;1;1;5;21;14;54;40; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Privado;Urbano;68;65;65;1;1; ; ; ;49;59;54;35;56;48;64;31; ;15;9;62;8;14;14;12;4;18;14;19;7; ;3; ;65;10;11;47;4;2;4;65;46;33;45;43; ; ;66;43;13;21;7;2;50;43;44;33;4;21;14;16;1
Buenos Aires;SAN ISIDRO;Estatal;Urbano;95;92;92; ; ; ; ; ;86;78;51;19;61;69;84;46; ;22;7;79;29;38;22;4;3;21;31;15;12; ;4;79;13;13;6;80;1;5;8;91;51;49;46;48;33;25;35;51;45;1;1;4;60;44;84;65; ; ; ; ; 
Buenos Aires;SAN ISIDRO;Privado;Urbano;193;175;174;4;2; ; ;1;151;156;137;98;163;150;172;80; ;39;16;156;64;45;46;16;25;59;50;44;23; ;9;3;171;20;22;137;6;10;16;174;125;86;124;126;1; ;178;110;35;50;22;3;131;122;119;90;8;25;26;26;5
Buenos Aires;SAN MIGUEL;Estatal;Urbano;126;125;124; ;2; ; ;1;99;100;45;22;73;80;108;46; ;13;7;103;41;32;33;7;4;28;29;13;21; ;2;80;16;28;10;53;1;15;6;94;36;30;21;13;50;47;28;69;59;2;1;7;25;18;102;77; ; ; ; ; 
Buenos Aires;SAN MIGUEL;Privado;Urbano;146;145;144;10;4; ; ;1;119;122;102;56;125;120;142;79; ;27;1;138;25;26;29;9;9;31;26;26;20; ;7;1;138;56;23;81;8;14;16;138;82;50;85;93; ; ;145;78;34;29;6;9;96;88;95;67;7;40;35;38;3
Buenos Aires;SAN NICOLAS;Estatal;Rural;6;6;6; ; ; ; ; ;4;5;1;1;3;3;4;2; ; ; ;4;5;1;1; ; ; ;1;1;1; ; ; ;2; ; ;2; ; ; ;2; ;1;1;1;2;1;3;2;1;1; ; ;1; ;4;2; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Urbano;104;104;104; ; ; ; ; ;84;86;38;19;63;64;92;53; ;12;8;84;46;31;23;3;6;20;25;14;17; ;3;29;45;19;6;39;11;6;6;73;26;34;18;21;52;38;14;46;36;1; ;9;41;32;90;66; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Privado;Urbano;57;57;56;2; ; ; ;1;50;51;49;36;50;47;57;37; ;13;2;56;7;11;9;5;5;15;12;9;7; ;2;1;55;17;9;36;3;3;6;56;36;22;36;28; ; ;57;36;21;6;3;6;29;25;35;20;5;17;16;17;4
Buenos Aires;SAN PEDRO;Estatal;Rural;40;40;40;1; ; ; ; ;28;28;11;5;23;21;30;26; ; ;1;29;15;7;4;2; ;6;7;3;4; ; ;4;5;3; ;1;5; ; ;7;3;1;2;1;26;7;7;15;12;1; ;2;3; ;17;5; ; ; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Urbano;47;47;47; ; ; ; ; ;42;38;10;12;33;34;43;28; ;4;4;40;8;14;8;2;2;10;15;9;10; ; ;27;12;16;3;18;1;2;2;39;11;10;11;4;23;16;8;25;20;1;3;1;7;3;38;28; ; ; ; ; 
Buenos Aires;SAN PEDRO;Privado;Urbano;14;14;14; ; ; ; ; ;12;11;6;5;14;11;13;9; ;3;1;14;1;4;3;1;1;6;4;3;4; ;2;2;11;4;3;7; ;1;2;13;10;6;9;5; ; ;14;5;4; ; ;1;7;7;10;6; ;3;4;4;1
Buenos Aires;SAN VICENTE;Estatal;Rural;10;10;10; ; ; ; ; ;6;6; ; ;3;7;6;3; ;1; ;4; ;3;2; ; ;1;3;2;1; ; ;1;1; ; ;1; ; ;1;1; ; ;1; ;4;3;3;10;10; ; ; ;1; ;6;3; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Urbano;47;47;47; ; ; ; ; ;44;39;11;9;26;37;36;24; ;10;3;38;12;23;14; ;2;14;18;4;8; ;6;33;3;11;5;18;3;1;6;36;23;24;13;5;30;9;8;47;47; ; ; ;9;5;42;28; ; ; ; ; 
Buenos Aires;SAN VICENTE;Privado;Urbano;17;15;14; ; ; ; ;1;13;12;6;9;14;13;14;7; ;5;2;13;3;2;2; ;1;2;2;3;1; ;1; ;13;7;2;4;2;1; ;13;6;1;1;5; ; ;15;6;2; ;2;2;6;5;5;3; ;2;2;4; 
Buenos Aires;SUIPACHA;Estatal;Rural;16;16;15; ; ; ; ;1;10;13;6;1;4;6;11;6; ; ; ;10;11;2;3; ; ; ;2;1;1; ; ;15;1;3; ;6;4;5;2;5;13;2;4; ;6;4;6;5;4; ; ;1;4;2;11;4; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;12;12;11; ; ; ; ;1;6;7;1;2;6;7;8;5; ;1;1;8;4;3;2; ;1;2;2;1;1; ; ;11;1;2;1;4;2;2;2;9;9;5;6;2;6;2;4;5;3; ;2; ;3;1;10;6; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;5;5;5; ; ; ; ; ;2;5;3;2;4;5;5;5; ;1; ;5;2; ;2; ;1;3;2;1;5; ; ;4;1; ;2;3; ; ; ;5;3;5;4;5; ;2;3;3; ;3; ; ;5;5;5;5; ; ;2;2; 
Buenos Aires;TANDIL;Estatal;Rural;49;48;45;1;2; ; ;3;40;35;28;14;28;32;42;21; ;9;3;41;19;11;8;4;4;8;10;6;6; ;4;39;1; ;1;23;9;10;1;31;31;15;18;8;30;4;14;17;14; ; ;3;13;7;33;13; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;78;78;78; ;2; ; ; ;65;71;41;18;58;56;74;46; ;22;6;70;22;23;20;4;3;14;17;14;9; ;5;77;1;12;5;53;17;10;6;76;56;47;41;23;36;30;12;40;34;1; ;5;28;20;68;51; ; ; ; ; 
Buenos Aires;TANDIL;Privado;Urbano;49;37;37; ; ; ; ; ;32;33;28;24;33;26;36;23; ;10;1;36;6;11;9;5;5;13;9;8;8; ;3;1;36;13;2;28;1;2;2;36;28;21;24;18; ; ;37;20;9;4;7; ;20;16;29;23;2;8;5;4;2
Buenos Aires;TAPALQUE;Estatal;Rural;27;26;19;4;7; ; ; ;18;18;11;8;16;10;20;14; ;5; ;15;10;8;7;3;4;5;5;8;5; ;1;5;6;2; ;1;5;1;2;5;8;2;3; ;18;2;7;3;2; ; ;1;2; ;13;8; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;13;12;12; ; ; ; ; ;9;9;4;6;9;7;11;7; ;3; ;8;6;6;4;1;3;4;5;3;2; ;2;7;3;1; ;3;4;3; ;10;3;6;3;1;8;2;3;4;1;1;1;1;2;2;9;6; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;14;12;12; ; ; ; ; ;6;6;3;1;6;5;7;3; ; ; ;7;6;2;1;1; ;1;1;1; ; ; ;5; ;2; ;1;1;1;1;5;4; ;1; ;5;4;3;2;2; ; ; ;2; ;6;1; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;152;144;144; ; ; ; ; ;112;117;54;26;74;79;126;43; ;11;9;115;54;45;44;8;9;25;33;17;15; ;4;104;9;38;10;78;8;9;9;111;60;39;30;16;75;41;32;77;68;4;1;4;30;18;119;90; ; ; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;169;159;159;5;1; ; ;1;132;136;120;82;121;109;156;70; ;40;10;154;44;40;39;16;24;40;42;33;21; ;12;1;157;36;19;103;11;11;21;158;104;71;106;95;1; ;161;81;25;39;13;4;96;88;104;67;7;38;22;25; 
Buenos Aires;TORDILLO;Estatal;Rural;10;10;9;1;1; ; ; ;5;7;5;1;2;4;9;5; ;1; ;7;2;2;3;1; ;1;2;2; ; ; ;5;2;1; ;3;3;1;1;6;4;3;3;2;3;4;3;4;4; ; ; ;2;1;8;4; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;26;26;25;1; ; ; ;1;20;20;11;3;15;9;22;13; ; ;2;10;12;4;7;3; ;4;3;6;2; ; ;19;5;3;2;8;6;5;2;15;20;9;10;3;18;6;2;16;16; ; ; ;6; ;16;7; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;16;16;16; ; ; ; ; ;14;15;11;6;11;12;15;9; ;3;2;15;6;5;6;4;1;8;7;6;7; ;1;9;6;1; ;13;2;1;2;15;10;10;10;6;10;6; ;12;12; ; ; ;7;5;12;10; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;52;52;51; ; ; ; ;1;39;35;19;16;28;23;35;20; ;7;2;29;4;9;7;3;3;3;5;6;4; ; ;28;12;4; ;9;25;1;3;17;32;8;13;5;28;5;19;7;6;1; ; ;8;1;35;12; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;37;37;36; ; ; ; ;1;33;31;17;7;26;28;33;21; ;8;2;28;10;19;10;1;4;11;16;5;9; ;2;9;24;14;2;17;3;5;1;30;12;18;9;5;26;7;4;13;13; ; ; ;8;6;34;30; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;13;13;13; ; ; ; ; ;10;10;7;5;11;8;13;5; ;4; ;13;2;5;4;3;2;6;5;5;3; ;2; ;13;7;1;6;1; ;2;13;9;7;10;5;1; ;12;10;5;4;1; ;7;7;9;7;1;4;3;2; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;32;32;31; ; ; ; ;1;21;26;11;7;20;20;27;20; ;9;4;23;16;3;2;2;1;4;4;3;1; ;2;19; ;3;1;9;6;2;2;14;15;1;4; ;15;9;8;9;9; ; ; ;2; ;12;6; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;53;52;52; ; ; ; ; ;41;39;22;16;38;35;45;34; ;12;2;46;24;20;9;4;7;18;18;13;11; ;5;41;6;8;1;32;6;4;4;46;34;24;19;15;25;18;9;22;21; ;1; ;15;9;33;30; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;15;15;15; ; ; ; ; ;14;14;10;6;14;14;15;12; ;4;4;15;3;13;4;1; ;7;5;9;5; ;4;1;14;1; ;13; ;2; ;15;9;14;9;12; ;2;13;11;4;5;2; ;13;11;14;13;4;6;6;5; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;156;156;156;1; ; ; ; ;130;110;89;35;92;81;142;74; ;30;12;134;52;48;41;7;8;33;34;10;20; ;6;115;22;37;14;88;7;11;13;134;77;49;50;30;71;41;44;84;75; ;1;8;59;36;114;72; ; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;117;117;117;6;2; ; ; ;98;103;80;47;108;95;114;71; ;28;8;115;27;32;23;9;13;39;38;22;13; ;8;4;107;23;22;73;3;4;13;110;60;60;71;87;1; ;116;66;26;21;11;8;87;80;84;63;13;41;36;33;4
Buenos Aires;TRES LOMAS;Estatal;Rural;9;9;9; ; ; ; ; ;8;6;5;3;5;3;8;6; ;3;1;8;3;1;2;1; ; ; ;2;1; ; ;1;3; ; ;1;2;1; ;4;2;2;1; ;3;4;2;4;4; ; ; ;1; ;4;2; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;10;10;10; ; ; ; ; ;7;7;2;1;6;4;8;5; ;1;1;7;4;2;1; ; ;3;3;1;2; ;1;3;3;1; ;3;2;2; ;6;3;2;2;1;3;5;2;6;6; ; ; ;2;1;8;5; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;98;96;96; ;1;1; ; ;77;82;54;29;71;62;88;58; ;20;7;87;35;31;25;7;12;30;27;12;17; ;6;74;19;32;6;72;4;6;11;92;61;38;42;32;31;33;32;50;38;10;1;1;39;30;76;48; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;162;152;152;11;1; ; ; ;124;136;109;92;133;122;149;69; ;40;15;140;56;36;34;15;18;45;38;39;22; ;9;1;150;22;16;120;3;14;21;151;127;80;107;102; ;1;153;85;10;53;19;3;97;85;93;71;7;23;23;27;3
Buenos Aires;VILLA GESELL;Estatal;Urbano;21;21;21; ; ; ; ; ;17;14;4; ;4;7;19;10; ;2;1;14;6;9;5; ; ;3;5;1;2; ;2;20; ;8;7;8;1;3;2;20;13;8;7;1;13;5;3;12;10; ; ;2;3;1;14;13; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;13;11;11; ; ; ; ; ;8;8;8;4;8;7;9;8; ;3; ;9;1;3;3; ; ;3;3; ;3; ;1;1;11;4;5;5;2;2;1;12;4;4;8;6;1; ;11;4;3;1; ; ;5;5;5;5;1;4;5;4; 
Buenos Aires;VILLARINO;Estatal;Rural;39;39;34; ;5; ; ; ;27;29;22;7;24;19;32;20; ;1;1;24;20;9;5;1; ;5;7;6;3; ; ;14;5;2;1;4;5;5;2;14;14;6;4;1;16;8;15;10;9; ; ;1;5;2;16;7; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;29;29;29; ; ; ; ; ;23;25;12;6;22;22;27;15; ;2;2;25;12;17;15;2;2;9;13;9;6; ;1;17;11;6;3;20;1;3;4;27;16;16;12;7;18;6;5;21;19; ; ;2;9;5;20;12; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Rural;16;16;13;3; ; ; ; ;15;13;6;4;11;11;10;5; ;7; ;11;6;2;3; ; ;2;3;2;1; ;2;5; ; ; ;2;3; ; ;4;1; ;1;1;8;2;6;5;4; ; ;1;6;2;7;5; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;80;80;77;2;1; ; ;1;64;61;25;17;53;49;71;45; ;14;7;65;31;19;16;1;1;17;17;4;10; ;4;37;22;12;1;44;2;5;3;59;30;24;21;11;35;21;24;33;25; ;1;7;21;13;63;46; ; ; ; ; 
Buenos Aires;ZARATE;Privado;Urbano;36;34;34; ; ; ; ;1;27;30;27;19;30;24;34;22; ;8;3;32;5;7;10;4;6;11;8;9;9; ;3; ;34;12;6;23; ; ;7;34;29;15;28;19; ; ;34;20;11;4;3;2;18;16;24;14; ;11;5;6;1
Catamarca;AMBATO;Estatal;Rural;36;36;36; ; ; ; ; ;24;16;8;5;20;17;22;19; ;4;2;32;9;8;8;2;3;7;7;5;7; ;2;27;1;2; ;3;25; ; ;12;21;4;8;3; ;24;12;18;18; ; ; ;9;3;21;7; ; ; ; ; 
Catamarca;ANCASTI;Estatal;Rural;42;42;42;1; ; ; ; ;27;27;18;6;26;23;30;16; ;21;3;29;16;7;5;3;1;5;6;7;2; ;4;32; ; ; ;2;28;2;1;24;22;2;16;1; ;12;30;2;2; ; ; ;6; ;25;4; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;38;38;34;1;2; ; ;1;24;19;8;5;20;17;25;15; ;4; ;26;10;5;5;3;2;3;3;4;2; ;1;10; ; ; ;2;8; ; ;7;6;1;5;1; ;9;29;3;3; ; ; ;7;2;22;4; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;16;16;16; ; ; ; ; ;11;15;10;2;8;10;16;10; ;1;1;15;12;4;3;1; ;4;3;2;2; ; ;5;1;3; ;2;2; ; ;5;1; ; ; ;2;2;12;3;1;1; ;1;7;5;13;8; ; ; ; ; 
Catamarca;ANTOFAGASTA DE LA SIERRA;Estatal;Rural;11;11;6;1;4; ; ; ;10;6;3;1;4;4;6;5; ;5; ;8;3;4;3;2; ;1;2;2;1; ;1;7; ; ; ; ;7; ; ;5;5;2;7;1; ;6;5; ; ; ; ; ;2;1;8;3; ; ; ; ; 
Catamarca;BELEN;Estatal;Rural;106;103;88;1;14; ; ; ;64;49;31;13;49;46;59;31; ;23;3;49;32;23;17;6;5;15;15;17;9; ;7;44;5;8;2;4;36;1;5;36;32;11;15;14;1;32;72;12;11; ; ;1;26;16;60;23; ; ; ; ; 
Catamarca;BELEN;Estatal;Urbano;18;18;18; ; ; ; ; ;12;14;11;7;9;7;13;8; ;2;2;14;8;7;5;1; ;4;4; ;3; ;1; ;11;3;1;6;1; ; ;11;1;4;1;2; ;6;12;4;4; ; ; ;10;8;13;10; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Rural;53;53;53; ; ; ; ; ;37;32;15;13;30;23;37;20; ;3;2;37;13;8;5;3;4;7;5;8;5; ; ;33;1; ; ;2;33;1;1;22;26;3;10;6;2;9;42;8;8; ; ; ;18;3;42;7; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Urbano;15;15;15; ; ; ; ; ;10;12;7;4;9;7;10;8; ;2;1;11;7;1;2;1; ;1;2;1;1; ; ;10; ; ;1;1;8; ; ;6;7;2;2;3; ;1;14; ; ; ; ; ;5;4;11;4; ; ; ; ; 
Catamarca;CAPITAL;Estatal;Urbano;103;101;101; ;1; ;2;1;64;81;37;16;54;49;72;48; ;7;10;87;42;25;25;5;3;19;17;12;19; ;3;54;14;15;7;29;20;7;3;57;41;30;33;29;2;31;68;27;21; ;1;5;38;31;86;54; ; ; ; ; 
Catamarca;CAPITAL;Privado;Urbano;24;24;24; ; ; ; ; ;20;23;17;8;17;14;23;9; ;3;2;22;6;8;7;3;3;6;5;5;1; ; ; ;22;10;11;13; ;2;2;22;9;9;11;11; ; ;24;9;2;4;3; ;14;13;21;20; ;11;11;12;6
Catamarca;EL ALTO;Estatal;Rural;55;55;53; ; ; ; ;2;37;31;16;8;31;26;37;23; ;12;1;33;15;10;11;8;1;7;8;14;9; ;2;26; ; ; ; ;26; ; ;14;18;3;7; ; ;24;31;4;4; ; ; ;9; ;44;6; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;13;13;13; ; ; ; ; ;12;13;8;6;12;11;11;5; ;1; ;13;1;9;7; ;2;5;6;1;1; ; ; ;12;8;1;6; ; ;1;11;5;5;9;3; ; ;13;1; ; ; ;1;7;6;11;9; ;9;9;8;1
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Rural;11;9;9; ; ; ; ; ;9;5;3;3;8;5;4;3; ;2; ;5;6;2;2;1;1;3;3;2;1; ; ;4; ;1; ; ;2; ;1;2;4; ; ;1; ;1;8;4;4; ; ; ;1;1;4;2; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;15;15;15; ; ; ; ; ;12;13;7;4;10;9;12;10; ;1;1;12;7;4;5;1; ;3;4;1;5; ; ;10;2;2; ;2;6; ;3;8;6;5;3;5; ;3;12;7;3;2;2; ;5;4;8;7; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;83;81;81; ; ; ; ; ;50;45;21;10;46;36;51;37; ;10;3;47;35;11;9;6;3;9;8;12;7; ;2;53; ;1; ; ;38;15;2;29;45;10;16;9; ;11;70;15;14; ; ;1;17;6;47;9; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;17;17;17; ; ; ; ; ;10;13;8;4;6;6;11;4; ;4;2;11;6;2;3;1;1;1;2;1;1; ;1;8;1;1;1;1;2;3;1;5;6;1;1;2;2;3;12;3;3; ; ; ;2;2;8;3; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;35;33;33; ; ; ; ; ;25;17;5;5;18;15;19;15; ;6;1;16;4;2;3; ;1;2;1;3;1; ;1;9; ;1; ; ;8; ; ;5;9;3;3;2;1;12;21;4;3;1; ; ;4; ;27;4; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;33;33;28; ;5; ; ; ;21;21;11;5;14;14;20;17; ;12;1;25;18;7;5;2;2;3;3;4;5; ;1;18; ; ; ;1;17; ; ;13;8;1;7;2; ;15;18;4;4; ; ; ;14;3;22;5; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;11;11;11; ; ; ; ; ;10;9;4;3;4;5;9;8; ;4;3;9;6;5;3;2;1;4;4;3;4; ;1;4;1; ; ;2;3; ; ;5;1;1;1;2; ;4;7;2;1;1; ; ;5;3;9;5; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;63;63;45;1;17; ; ;1;30;30;15;8;43;30;31;12; ;10; ;34;21;7;9;2;2;8;8;8;4; ;3;18; ; ; ; ;18;1; ;16;12;2;7;2; ;11;52;5;5; ; ; ;10;5;32;13; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;23;23;23; ; ; ; ; ;16;17;11;6;15;16;19;8; ;5;2;20;7;9;8;2;2;6;7;5;2; ;1;1;11;9;1;3;1;1; ;12;2;2;1;2; ;12;11;4;3; ; ;1;6;5;19;13; ; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Rural;37;37;37; ; ; ; ; ;23;23;11;7;16;17;31;13; ;9;2;24;9;6;7;3;1;4;6;5;3; ;1;16;1; ; ;1;16; ; ;11;10;2;3;2;1;19;17; ; ; ; ; ;11;2;30;7; ; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Urbano;7;7;7; ; ; ; ; ;4;4;4;1;3;2;6;4; ;1; ;4;1;1;2;1; ;1; ;2;2; ;1;2;2; ; ;1; ;2;1;4;1;1;1; ;1;3;3; ; ; ; ; ;4;3;6;3; ; ; ; ; 
Catamarca;TINOGASTA;Estatal;Rural;64;64;61; ;3; ; ; ;46;26;18;16;25;21;33;28; ;11;3;45;19;5;2;1;2;3;3;3;4; ;2;23; ;3; ; ;20;1;3;9;12;5;7;9;1;12;51;3;3; ; ; ;14;9;39;26; ; ; ; ; 
Catamarca;TINOGASTA;Estatal;Urbano;24;24;24; ; ; ; ; ;15;19;11;1;8;7;19;11; ;1;2;22;8;4;4;2; ;2;1;6;5; ;1;1;4;1; ;2;2; ;1;5;1;2;3; ; ;9;15;2;2; ; ; ;10;6;21;14; ; ; ; ; 
Catamarca;VALLE VIEJO;Estatal;Rural;16;15;15; ; ; ; ; ;9;7;2;2;8;7;8;6; ;5; ;10;5;3;3;2;1;3;2;1;2; ; ;3; ; ; ;1;1;1; ;2;3; ;1;1; ;1;14; ; ; ; ; ;2;2;7;2; ; ; ; ; 
Catamarca;VALLE VIEJO;Estatal;Urbano;25;25;25; ; ; ; ; ;18;20;13;6;14;13;19;13; ;13; ;21;14;9;7;3;2;6;5;5;6; ;4;7; ;1;1;1;4;2; ;7;4;2;4;2; ;7;18;3;3; ; ; ;12;8;17;11; ; ; ; ; 
Chaco;1§ DE MAYO;Estatal;Rural;18;18;18; ; ; ; ; ;11;12;4;1;10;8;13;6; ;2; ;12;5;2;3;2;1;2;2;4;1; ;1;3;3; ; ;2;2;1;1;5;5;4;3;1;4;5;9;5;4; ; ;1;3;1;5;4; ; ; ; ; 
Chaco;1§ DE MAYO;Estatal;Urbano;10;10;10; ; ; ; ; ;5;6;4;1; ;2;7;3; ; ; ;7;2;2; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;6;4;3; ; ;1;3;2;5;4; ; ; ; ; 
Chaco;12 DE OCTUBRE;Estatal;Rural;30;29;29; ; ; ; ; ;14;20;10;4;10;11;25;14; ;2;1;15;11; ;2; ; ; ;1;1;3; ; ;5;1;1; ;1;3;1;1;5;3;2; ; ;1;19;10;4;4; ; ; ;7;1;11;8; ; ; ; ; 
Chaco;12 DE OCTUBRE;Estatal;Urbano;20;20;20; ; ; ; ; ;14;17;5;3;6;6;18;8; ; ;2;15;10;5;2;2;1;1;2;4;1; ; ;6;5; ; ;5;3;4; ;11;6;5;5;4;1;15;4;7;3;2;2; ;5;4;10;8; ; ; ; ; 
Chaco;2 DE ABRIL;Estatal;Rural;13;13;13; ; ; ; ; ;6;6;2;1;4;6;12;6; ;4;1;6;3; ; ; ; ; ; ; ; ; ; ;7; ;1; ; ;6; ; ;2;4; ;3; ;2;11; ;1;1; ; ; ; ; ;3;1; ; ; ; ; 
