provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;RIVADAVIA;Estatal;Rural;27;27;27; ; ; ; ; ;17;13;7;3;15;12;17;9; ;16; ; ; ;1; ; ; ;1; ; ;1; ; ;23;1;1;2;8;11;4;1;16;22;4;9; ;11;7;8;17;14;3; ; ;5; ;8;2; ; ; ; ; 
Buenos Aires;RIVADAVIA;Estatal;Urbano;13;13;13; ; ; ; ; ;11;10;9;3;11;11;13;4; ;8; ; ; ;4;1;2;1;3;3;3;1; ; ;9;3; ;1;5;3;2;1;12;9;8;7; ;6;7; ;8;8; ; ; ;5; ;13;7; ; ; ; ; 
Buenos Aires;RIVADAVIA;Privado;Urbano;4;4;4; ; ; ; ; ;4;4;4;2;4;4;4; ; ;2; ; ; ;2;2;1;1;4;2;2; ; ;2;3;1; ; ;4; ; ; ;4;4;4;3; ; ; ;4;1;1; ; ; ;4; ;4;4; ; ;1;1; 
Buenos Aires;ROJAS;Estatal;Rural;24;24;24; ; ; ; ; ;20;6;4;2;14;13;13;4; ;3; ; ; ;8;1; ; ;2;2; ; ; ; ;5;2; ;2;2;2;2; ;6;3;5;4; ;16;6;2;2;1;1; ; ;5; ;17;10; ; ; ; ; 
Buenos Aires;ROJAS;Estatal;Urbano;26;25;25; ; ; ; ; ;22;13;13;4;20;20;19;13; ;15; ; ; ;5;2;1;2;3;4;5;3; ;4;18;2;7;2;8;2;3;1;19;11;10;7; ;8;7;8;15;13; ; ;2;8; ;19;12; ; ; ; ; 
Buenos Aires;ROQUE PEREZ;Estatal;Rural;30;30;29;1;1; ; ; ;24;1;2;2;17;14;14;13; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ;2;1; ;3;1; ;1; ;21;4;5;6;3;2; ;1; ; ;7;1; ; ; ; ; 
Buenos Aires;ROQUE PEREZ;Estatal;Urbano;19;17;17; ; ; ; ; ;8;5;3;1;8;7;7;6; ;6; ; ; ;3;1; ; ;1;1;2; ; ; ;2;5;1; ;4;3;1; ;7;2;3;2; ;6;1;7;5;4; ; ;1;3; ;12;8; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Rural;23;23;23; ; ; ; ; ;21;7;7;3;20;16;16;8; ;8; ; ; ;4;2;2;1;5;3;4;1; ;2;5;6;3;1;3;4;1; ;10;6;5;4; ;8;12;1;8;7; ; ;1;7; ;12;6; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Urbano;16;16;16; ; ; ; ; ;15;12;7;3;14;13;14;9; ;14; ; ; ;4;3;3;2;6;5;4;4; ;2;5;10;3;2;4;2;3;1;15;5;4;6; ;5;10;1;11;6;4;1; ;7; ;15;10; ; ; ; ; 
Buenos Aires;SAAVEDRA;Privado;Urbano;7;7;7; ; ; ; ; ;7;7;6;1;7;7;7;2; ;3; ; ; ;2;2; ; ;1; ;2;1; ;1; ;7;4;2;4; ; ; ;7;1;4;3; ; ;1;6;7;7; ; ; ;4; ;5;5; ;2;2;2;1
Buenos Aires;SALADILLO;Estatal;Rural;41;37;35;1;2; ; ; ;32;6;6;2;24;24;25;18; ;8; ; ; ;6;2; ; ;3; ;2;3; ;1;8;3;3;1;4;4;1;1;9;3;4;2; ;21;10;4;6;6; ; ; ;4; ;22;11; ; ; ; ; 
Buenos Aires;SALADILLO;Estatal;Urbano;31;28;28; ; ; ; ; ;23;14;9;3;22;22;20;17; ;10; ; ; ;11;9;3; ;5;7;6;3; ;2;5;12;4;5;7;2;1; ;13;7;12;5; ;12;5;9;10;10; ; ; ;4; ;26;17; ; ; ; ; 
Buenos Aires;SALADILLO;Privado;Urbano;6;6;6; ; ; ; ; ;6;6;2;2;4;6;6; ; ; ; ; ; ;2;2; ; ;3;3;3; ; ; ; ;6; ;1;2;2;1; ;6;3;4;5; ;1;1;3;5;5; ; ; ;4; ;5;3; ;1;1;3; 
Buenos Aires;SALLIQUELO;Estatal;Urbano;12;12;12; ; ; ; ; ;12;10;5;1;12;11;12;7; ;9; ; ; ;8;6;3; ;7;7;5;3; ;5;6;6; ; ;9;3; ; ;11;3;6;5; ;10;2; ;9;9; ; ; ;7; ;12;10; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Rural;18;17;17; ; ; ; ; ;17;4;4;2;13;15;16;10; ;7; ; ; ;5;1;1; ;2;2;2;1; ;3;7;3;1;1;5;2;1; ;7;4;1;5; ;3;12;2;8;8; ; ; ;3; ;9;6; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Urbano;28;27;27; ; ; ; ; ;21;14;7;3;17;20;21;8; ;13; ; ; ;13;4;1;1;6;12;7;2; ;4;2;18;1;2;16;2; ;1;19;4;9;2; ;13;6;6;15;12; ; ;3;6; ;21;16; ; ; ; ; 
Buenos Aires;SALTO;Privado;Urbano;8;8;8; ; ; ; ; ;8;7;7;1;7;8;8;6; ;4; ; ; ;2;1;1; ;1;2;1;1; ;1;1;7;3;1;6; ; ; ;8;5;4;2; ;1; ;7;4;3;1; ; ;3; ;7;5;1;4;2;2; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Rural;35;35;35; ; ; ; ; ;32;3;3;1;28;30;20;17; ;11; ; ; ;3; ; ; ;2;3;2; ; ; ;12;4;2; ;8;8; ; ;13;8;4;5; ;14;16;4;1;1; ; ; ;2; ;19;12; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Urbano;31;31;31; ; ; ; ; ;23;11;3;3;20;18;15;13; ;9; ; ; ;2;1; ; ;5;3;2;5; ;3;2;14;1;4;6;6;1; ;13;6;8;7; ;13;5;12;10;8; ; ;2;7; ;18;11; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Privado;Urbano;9;6;6; ; ; ; ; ;4;3;4; ;6;6;6;3; ;4; ; ; ;1; ; ; ; ; ; ; ; ; ; ;6;2;1;1;1;1; ;6;4;1;3; ; ; ;6;3;1; ;1;1;2; ;2; ; ;1;2;3; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Rural;15;15;15; ; ; ; ; ;12;4;5;2;11;9;8;7; ;4; ; ; ;2; ; ; ; ;1; ; ; ; ;3;4;1;1; ;5; ; ;5;1;1;3; ;4;9;2;6;4; ; ;2;3; ;12;5; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Urbano;31;29;29; ; ; ; ; ;22;16;9;4;23;22;20;13; ;13; ; ; ;8;8; ;1;8;6;4;3; ;4;3;16;3;1;8;6;1; ;16;3;5;3; ;5;17;5;12;9;1; ;2;13; ;24;15; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Privado;Urbano;7;7;7; ; ; ; ; ;7;7;3;1;6;7;7;5; ;6; ; ; ;4;5; ; ;4;4; ;3; ;3; ;7;2; ;3;3;1; ;7;5;5;4; ; ;3;4;6;4;1; ;1;7; ;6;5; ;1;1;1;1
Buenos Aires;SAN CAYETANO;Estatal;Rural;11;11;11; ; ; ; ; ;8;1;1; ;4;3;6;4; ;2; ; ; ;2; ; ; ; ;1;2;1; ; ;2;2; ;1;1;1;1; ; ;2;2; ; ;7;1;3;5;5; ; ; ;1; ;8;3; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Urbano;10;10;10; ; ; ; ; ;9;8;5;1;8;7;8;3; ;3; ; ; ;4;3;3; ;2;2;4;1; ;3;9; ;1;3;4; ;1; ;8;4;6;3; ;6;2;2;7;7; ; ; ;3; ;9;6; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Rural;27;27;26;7;1; ; ; ;22;6;7;1;21;20;19;2; ;5; ; ; ;4; ; ; ;1;2; ; ; ; ;6;1; ; ; ;7; ; ;6;2;1;2; ;20;7; ;15;15; ; ; ;5; ;23;9; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Urbano;71;71;70;1;1; ; ; ;67;28;19;8;58;55;55;1; ;29; ; ; ;17;5;2;1;8;7;2; ; ;2;30;5;7;8;21;2; ; ;30;7;8;14; ;29;30;12;53;48; ; ;5;18; ;68;43; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Privado;Urbano;70;67;67;1;1; ;1;1;61;55;51;21;66;63;65;36; ;41; ; ; ;16;10;8;4;19;16;15;7; ;12;1;64;11;16;38;1;1;1;64;33;21;41; ; ; ;59;41;21;13;2;5;44; ;42;30; ;20;14;16;1
Buenos Aires;SAN ISIDRO;Estatal;Urbano;94;92;92; ; ; ; ; ;87;50;44;18;81;76;81;43; ;59; ; ; ;37;9;7;3;17;24;11;4; ;14;57;24;12;7;65;1;4; ;76;25;21;37; ;39;31;21;61;56;1; ;4;67; ;81;61; ; ; ; ; 
Buenos Aires;SAN ISIDRO;Privado;Urbano;194;189;189;4; ; ; ; ;176;154;140;81;181;177;183;73; ;113; ; ; ;51;36;27;16;61;55;54;14; ;33;2;184;18;30;142;8;11;11;183;100;87;123; ;1; ;165;112;40;38;24;10;133; ;137;97; ;23;26;26;5
Buenos Aires;SAN MIGUEL;Estatal;Urbano;120;113;110; ;1; ; ;3;97;56;31;17;82;91;89;51; ;50; ; ; ;28;10;3;2;23;24;14;9; ;10;58;9;22;4;26;4;11;3;64;22;17;14; ;54;33;14;57;39;4;1;13;23; ;101;64; ; ; ; ; 
Buenos Aires;SAN MIGUEL;Privado;Urbano;138;117;117;5; ; ; ; ;108;85;76;40;109;111;114;47; ;58; ; ; ;22;15;13;8;17;18;18;9; ;14;5;102;35;29;47;3;4;8;104;33;23;67; ; ; ;98;69;45;8;8;8;91; ;81;54;3;36;32;39;3
Buenos Aires;SAN NICOLAS;Estatal;Rural;6;6;6; ; ; ; ; ;4; ; ; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1;2; ; ; ; ; ; ; ;4;1; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Urbano;105;101;101;1; ; ; ; ;88;57;34;13;82;73;81;40; ;38; ; ; ;20;10;2;3;17;13;12;10; ;9;18;28;7;9;20;10;6;1;44;12;20;17; ;61;25;14;46;36; ;1;9;36; ;90;59; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Privado;Urbano;60;51;50;1; ; ; ;1;50;46;34;21;46;46;47;25; ;17; ; ; ;12;7;6;4;10;10;3;2; ;2; ;47;8;17;24;2;1;2;46;14;10;22; ; ;4;39;35;24;4;5;2;32; ;33;23;2;18;16;18;3
Buenos Aires;SAN PEDRO;Estatal;Rural;39;36;35; ; ; ;1; ;32;14;5;1;28;27;17;18; ;4; ; ; ;4;1; ; ; ; ; ; ; ; ;7;2;4; ;2;4; ;1;6;2; ;2; ;22;8;4;4;3; ; ;1;1; ;21;8; ; ; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Urbano;47;45;45; ; ; ; ; ;38;22;9;3;37;35;40;21; ;23; ; ; ;11;2; ; ;5;6;5;1; ;2;17;13;11;5;7;1;4;2;27;5;9;4; ;30;8;7;17;13; ;1;3;7; ;41;23; ; ; ; ; 
Buenos Aires;SAN PEDRO;Privado;Urbano;13;13;13; ; ; ; ; ;7;9;5;5;13;9;12;7; ;3; ; ; ;1;2;1;1;3;1;3;2; ;1;2;11;1;6;6; ; ;2;13;3;3;6; ; ; ;12;7;7; ; ; ;8; ;11;7; ;3;4;4;1
Buenos Aires;SAN VICENTE;Estatal;Rural;8;7;7; ; ; ; ; ;8;1; ; ;6;7;2;2; ;2; ; ; ;2; ; ; ; ;1;1;1; ;2;1;1; ; ;2; ; ; ;2;1; ; ; ;4;3; ;1;1; ; ; ;1; ;6;3; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Urbano;45;41;41; ; ; ; ; ;29;21;10;3;26;26;26;14; ;16; ; ; ;13;3;1;1;8;10;6;3; ;3;8;4;7;1;2;2;2; ;10;6;9;6; ;26;9;6;14;12;1; ;1;7; ;35;22; ; ; ; ; 
Buenos Aires;SAN VICENTE;Privado;Urbano;10;9;9; ; ; ; ; ;8;7;4;2;9;9;8;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;5;2;3; ; ;1;9;2;2;5; ; ; ;8;8;7; ;1; ;6; ;5;3; ;2;2;4; 
Buenos Aires;SUIPACHA;Estatal;Rural;18;18;15; ; ; ; ;3;12;4; ; ;8;11;6;7; ;4; ; ; ;3;1; ; ;2;1;1;3; ;2;7; ;1;1; ;3;2; ;5;4; ;1; ;12;1;5;1;1; ; ; ;3; ;10;3; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;13;13;13; ; ; ; ; ;7;6;2; ;7;9;8;3; ;3; ; ; ;1;2; ; ; ;1; ; ; ;1;7; ; ;2;2; ;2;1;6;1;1;2; ;7;1;5;6;3; ; ;3;2; ;8;6; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;4;4;4; ; ; ; ; ;2;4;3;2;4;4;4;3; ;3; ; ; ; ;1; ; ;1; ; ; ; ;2;4; ; ;2;2; ; ; ;4;2;4;4; ;1;2;1;2; ;2; ; ;4; ;4;4; ;1;2;2; 
Buenos Aires;TANDIL;Estatal;Rural;46;43;38; ; ; ; ;5;36;9;9;3;30;26;30;15; ;19; ; ; ;7;2;1;1;7;7;3;2; ;2;31;2;1;1;10;17;7; ;20;19;6;10; ;25;9;7;16;9;1;1;5;10; ;23;10; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;76;72;71; ; ; ; ;1;67;40;21;10;52;59;67;30; ;44; ; ; ;19;11;5;1;14;14;13;7; ;10;61;4;15;8;34;12;5;5;62;27;24;26; ;34;28;10;42;35;1; ;6;23; ;61;38; ; ; ; ; 
Buenos Aires;TANDIL;Privado;Urbano;44;44;44; ; ; ; ; ;34;32;32;17;42;36;40;26; ;23; ; ; ;7;2;3; ;5;6;6;4; ;5; ;42;19;4;24; ;2;3;40;17;16;22; ;1; ;35;22;12;3;6;1;27; ;29;18; ;8;5;4;2
Buenos Aires;TAPALQUE;Estatal;Rural;26;25;17; ;7;1; ; ;23;1;4; ;21;19;14;16; ;3; ; ; ;3; ;1; ;2;5;1;1; ; ;2; ; ; ; ;2; ; ;1;1;1;1; ;19; ;7;2;1; ; ;1;1; ;16;6; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;13;12;12; ; ; ; ; ;10;6;4;3;10;6;9;10; ;4; ; ; ;4;3; ;1;5;2;2;4; ;1;2;4; ; ;2;2;1;1;6;1;2; ; ;10; ;3;4;1;1; ;2;2; ;10;5; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;13;11;11; ; ; ; ; ;9;2;4;2;10;8;10;6; ;7; ; ; ;2;1; ; ;1;2;1;1; ;1;6; ; ; ;1;3;1;1;5;1; ;1; ;5;2;3;5;2; ; ;3;2; ;8;3; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;161;151;150; ; ; ;1;1;119;66;43;14;106;106;129;50; ;69; ; ; ;34;12;5;2;14;20;15;2; ;7;100;6;33;7;67;9;4;4;103;25;14;12; ;73;37;38;85;63;3;2;17;26; ;126;78; ; ; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;162;156;156;3; ; ; ; ;145;122;114;74;146;139;144;63; ;88; ; ; ;37;41;18;20;45;41;30;18; ;33; ;147;25;41;80;16;10;7;145;67;50;104; ; ; ;135;90;47;31;9;3;107; ;106;61; ;41;21;25;1
Buenos Aires;TORDILLO;Estatal;Rural;11;10;8;1;1; ; ; ;10;2;4; ;5;4;7;6; ;3; ; ; ;2; ;2; ; ; ;2; ; ;1;4;1; ; ;1;5; ; ;3;1;2;1; ;7;2; ;1;1; ; ; ; ; ;8;3; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;28;28;27;1; ; ; ;1;23;4;4;1;22;20;16;14; ;9; ; ; ;3; ;1; ;3;3;2;2; ; ;14;3; ;3;6;4;4;1;10;11;2;6; ;16;11;1;17;14;2; ;1;1; ;15;2; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;16;16;16; ; ; ; ; ;14;12;6;5;15;11;11;5; ;6; ; ; ;6;2;2;1;6;4;2;4; ;4;11;2; ; ;11;2;1; ;11;6;8;5; ;8;8; ;11;11; ; ; ;6; ;12;10; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;53;51;51; ; ; ; ; ;44;3;7;1;39;25;27;24; ;5; ; ; ;7;2;3; ;5;4;5;2; ;1;7;3; ; ;4;7; ; ;5;1;2;4; ;29;8;14;5;4; ; ;1;4; ;36;18; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;38;37;36; ; ; ; ;1;31;21;10;6;27;29;34;15; ;17; ; ; ;13;7;3;1;7;7;6;4; ;3;3;19;5; ;7;3;7; ;22;3;5;1; ;22;5;10;22;20; ; ;2;12; ;36;27; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;12;12;12; ; ; ; ; ;10;10;5;4;12;9;12;7; ;5; ; ; ;6;4; ; ;4;6;3;1; ;2; ;12;6;1;2;1;3;1;11;5;3;3; ;1; ;11;10;10; ; ; ;8; ;11;6; ;4;3;2; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;32;29;28; ;1; ; ; ;26;4;4;1;22;21;21;11; ;5; ; ; ; ; ; ; ;1;1;1; ; ; ;8;4;1; ;7;5; ;1;9;6;2;3; ;14;9;6;7;5; ; ;2;2; ;17;4; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;55;53;53; ; ; ; ; ;47;22;14;5;46;43;45;29; ;26; ; ; ;17;5;5; ;11;12;12;8; ;10;35;8;9;3;31;2;5;2;39;14;16;13; ;27;18;6;31;30;1; ; ;14; ;44;27; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;15;15;15; ; ; ; ; ;15;13;13;6;14;15;15;8; ;9; ; ; ;10;2;2;1;5;7;7;2; ;3;4;11; ;1;13;1; ; ;15;2;8;9; ;2;3;10;10;6;2;2; ;12; ;15;13; ;7;6;5; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;155;148;148; ; ; ; ; ;133;67;51;12;112;117;117;56; ;61; ; ; ;40;15;3;2;17;22;12;3; ;9;29;43;12;9;37;2;3;12;69;13;12;18; ;66;29;37;77;62;4; ;11;46; ;112;68; ; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;115;94;94;1; ; ; ; ;84;78;63;37;92;88;92;40; ;52; ; ; ;31;11;5;1;20;21;12;2; ;17;3;85;23;29;41; ;2;5;87;13;31;58; ; ; ;80;54;37;8;4;5;83; ;67;53;4;37;35;32;4
Buenos Aires;TRES LOMAS;Estatal;Rural;10;10;10; ; ; ; ; ;8;2;1; ;8;5;6;6; ;4; ; ; ;3;1; ; ;2;2;2;1; ;2;3;1; ; ;1;2;1; ;4;2;2;1; ;5;4;1;6;6; ; ; ;1; ;4;3; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;9;8;8; ; ; ; ; ;5;5;3;1;5;4;5;3; ;3; ; ; ;1; ; ; ;1;1; ; ; ;1;2;3;1; ;1;2;2; ;5;2;1;3; ;2;3;3;5;5; ; ; ;2; ;6;3; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;100;100;100; ; ; ; ; ;95;55;35;20;93;87;96;56; ;61; ; ; ;29;9;3;3;23;19;14;11; ;10;67;27;18;14;69;1;2;8;91;29;27;34; ;31;32;34;62;48;7;1;6;44; ;78;53; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;164;158;158;4; ; ; ; ;142;130;115;71;150;144;153;71; ;109; ; ; ;35;36;24;16;55;52;49;16; ;41;1;156;9;23;127;6;5;11;154;72;67;102; ; ; ;149;91;28;38;14;11;116; ;109;79; ;21;23;28;5
Buenos Aires;VILLA GESELL;Estatal;Urbano;19;19;19; ; ; ; ; ;14;9;5; ;13;13;18;11; ;11; ; ; ;6;4;1; ;4;5; ;2; ;2;16;3;3;10;5; ;2; ;19;7;4;6; ;15;1;3;14;10; ; ;4;1; ;17;12; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;12;12;12; ; ; ; ; ;11;11;10;2;12;10;12;9; ;8; ; ; ;2;2; ; ;2;2;1;1; ; ; ;12;2;9;1; ;1; ;12;4; ;7; ; ; ;11;10;8;1;1; ;8; ;9;4; ;4;4;4;1
Buenos Aires;VILLARINO;Estatal;Rural;44;44;37;1;6; ; ; ;35;6;12;2;27;30;26;20; ;7; ; ; ;8;1;1; ;4;4;3;1; ;2;7;4; ;1;3;4;3; ;10;2;3;3; ;19;9;14;13;12; ; ;1;2; ;26;11; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;28;27;27; ; ; ; ; ;25;15;10;6;20;21;21;10; ;12; ; ; ;11;4;1;2;6;7;7;3; ;4;12;10;2;5;13; ;4;1;22;2;7;9; ;14;10;2;19;17; ; ;2;6; ;20;11; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Rural;16;16;13;3;1; ; ; ;13;6;2;3;11;9;9;5; ;4; ; ; ;4;3; ;1;2;3;1;2; ; ;4;1; ; ;4;1;2; ;5;3;2;3; ;7;6;3;8;7; ; ;1;3; ;11;7; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;79;79;77;2; ; ; ; ;64;39;20;12;52;55;63;24; ;34; ; ; ;19;7;3; ;12;15;6;7; ;6;26;20;12;6;27;3;1;2;45;16;7;9; ;38;18;22;44;39;1; ;4;23; ;60;39; ; ; ; ; 
Buenos Aires;ZARATE;Privado;Urbano;34;26;26; ; ; ; ; ;20;22;17;11;24;25;25;12; ;18; ; ; ;1;2;2;3;3;2;5;1; ;3;1;25;9;9;9;1; ; ;25;16;9;16; ; ;1;22;15;8;4;2;1;20; ;20;13; ;11;5;6;2
Catamarca;AMBATO;Estatal;Rural;37;37;37; ; ; ; ; ;28;5;4;2;28;21;25;21; ;5; ; ; ;8;3; ;2;7;5;5;3; ;3;7; ; ; ; ;7; ; ;4;2;2;5; ; ;24;13;2;2; ; ; ;5; ;34;6; ; ; ; ; 
Catamarca;ANCASTI;Estatal;Rural;37;37;37; ; ; ; ;1;31;5;7;3;27;28;27;12; ;12; ; ; ;7;1;1;1;5;5;6;2; ;2;28; ; ; ;1;27; ; ;11;16;2;11; ; ;15;22;2;2; ; ; ;1; ;28;1; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;36;36;32;1;1; ; ;2;20;6;6; ;17;17;22;12; ;7; ; ; ;2; ; ; ; ; ;1;1; ;1;12; ; ; ; ;12; ; ;5;4;1;4; ; ;10;22; ; ; ; ; ;6; ;30;9; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;16;16;16; ; ; ; ; ;11;7;5;3;11;11;13;7; ;7; ; ; ;4;2;1; ;1;3;1;1; ;1;4;1;2;1; ;2; ; ;5;1; ;1; ;3;1;12;2; ;1; ;1;8; ;15;7; ; ; ; ; 
Catamarca;BELEN;Estatal;Rural;104;101;90;3;14; ; ; ;56;17;16;5;43;36;52;21; ;13; ; ; ;14;4;3;1;12;10;12;9; ;4;37;1;1; ;1;35;1; ;24;11;5;16; ; ;49;54;1; ; ;1; ;17; ;78;11; ; ; ; ; 
Catamarca;BELEN;Estatal;Urbano;19;19;19; ; ; ; ; ;12;11;9;4;11;12;11;5; ;8; ; ; ;4;2; ; ;3;2; ;2; ; ; ;8;3;1;4; ;1;2;7;2;2;3; ;1;11;7; ; ; ; ; ;8; ;12;9; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Rural;54;54;54; ; ; ; ; ;33;11;10; ;31;25;29;20; ;12; ; ; ;7;2;1; ;7;6;8;2; ;5;22;1; ; ; ;22;1; ;15;5;3;7; ;1;11;33; ; ; ; ; ;7; ;39;7; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Urbano;16;16;16; ; ; ; ;2;10;8;5;2;10;10;10;7; ;6; ; ; ;3;1; ; ;2;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;11;3; ;1; ;2;5; ;12;1; ; ; ; ; 
Catamarca;CAPITAL;Estatal;Urbano;105;104;104; ; ; ; ; ;81;51;32;12;69;70;71;35; ;31; ; ; ;27;14;1;4;17;16;13;10; ;10;29;14;17;12;14;3;4;4;35;16;15;22; ;1;42;60;13;8;1; ;4;41; ;95;44; ; ; ; ; 
Catamarca;CAPITAL;Privado;Urbano;23;23;23; ; ; ; ; ;19;21;14;10;20;20;23;7; ;15; ; ; ;4;3;2;3;5;5;6;3; ;5; ;21;11;9;6; ;1;1;21;7;8;10; ; ;1;21;9;2;1;6; ;16; ;22;19; ;11;11;11;6
Catamarca;EL ALTO;Estatal;Rural;50;50;49; ; ; ; ;1;34;5;5;1;25;26;29;10; ;6; ; ; ;7;3;1; ;7;6;7;3; ;2;17; ; ; ;1;16; ; ;9;3; ;6; ; ;23;25;1;1; ; ; ;3; ;43;3; ; ; ; ; 
Catamarca;Enmascarado;Estatal;Rural;23;22;19;3;3; ; ; ;15;8;6;4;13;13;16;6; ;4; ; ; ;4;4;4;1;3;3;6;4; ;1;7; ; ; ; ;7; ; ;5;6;2;5; ; ;12;10; ; ; ; ; ;3; ;21;6; ; ; ; ; 
