provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;BALCARCE;Privado;Urbano;4;4;4; ; ; ; ; ;4;2;2;3;4;4;4;2; ;2; ; ; ;2;1; ; ;1;1; ; ; ;2;1;3;1; ;3; ; ; ;4;2;1;3; ;1; ;3;3;2;1; ; ;2; ;3;1; ;3;3;1; 
Buenos Aires;BARADERO;Estatal;Rural;26;21;17;3;1; ; ; ;14;4;2; ;14;11;10;8; ;5; ; ; ;3;2;1; ;2;3;3;1; ;2;3;2; ;1;1;3; ; ;3;2;3;1; ;7;7;6;5;4; ; ;1;4; ;15;7; ; ; ; ; 
Buenos Aires;BARADERO;Estatal;Urbano;37;34;33;1; ; ; ; ;25;12;5; ;22;22;18;11; ;5; ; ; ;5;2; ; ;7;5;7;3; ;2;2;9;4;4;3; ; ; ;11;1;8;1; ;12;11;11;14;13; ; ;1;5; ;29;18; ; ; ; ; 
Buenos Aires;BARADERO;Privado;Urbano;9;8;8; ; ; ; ; ;6;7;4;1;7;6;8;2; ;2; ; ; ;5;1;1; ;2;3;2;1; ; ; ;7;2;4;3; ; ; ;7;2;4;4; ; ; ;5;7;5;1; ;1;6; ;8;5; ;2;2;2; 
Buenos Aires;BENITO JUAREZ;Estatal;Rural;12;11;11; ; ; ; ; ;10;3;1; ;8;9;10;5; ;3; ; ; ;3; ; ; ;1;2;1;2; ; ;8;3;1; ;2;5;2;1;8;2;1;1; ;7;2;2;3;3; ; ; ;1; ;5;3; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;18;18;18; ; ; ; ; ;17;12;7;2;17;16;18;10; ;5; ; ; ;7;3;2;1;3;4;2;3; ;1;4;9;1; ; ;7;1;4;13;6;8;4; ;9;8;1;14;13; ; ;1;6; ;17;13; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;180;173;173; ; ; ; ; ;155;74;35;16;126;126;130;76; ;92; ; ; ;32;8;3;2;24;20;11;6; ;7;95;15;27;14;37;21;13;4;101;31;25;24; ;86;40;36;62;48; ;1;13;38; ;162;107; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;106;99;99;1; ; ; ; ;91;63;55;21;97;88;91;44; ;43; ; ; ;16;8;5;2;11;11;11;4; ;5; ;84;38;14;33;2;3;4;77;20;15;42; ;1; ;83;48;36;7;2;3;70; ;65;45;1;25;24;25;3
Buenos Aires;BERISSO;Estatal;Urbano;58;58;58; ; ; ; ; ;49;15;9;8;36;44;36;24; ;15; ; ; ;20;2;1; ;9;13;4;4; ;2;7;3;3;1;3;2;1; ;9;4;4;4; ;43;5;10;26;23;1; ;2;16; ;52;35; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;19;18;18; ; ; ; ; ;15;10;5;1;17;17;16;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18;7;3;7;2; ;1;17;5;1;3; ;2; ;15;12;8;1; ;3;7; ;10;8; ;8;7;7;1
Buenos Aires;BOLIVAR;Estatal;Rural;41;41;41; ; ; ; ; ;30;7;5; ;22;17;17;19; ;6; ; ; ;2;2; ; ;2;2;2;1; ; ;5;2; ; ;1;5;1; ;4;4;1;1; ;23;8;10;4;4; ; ; ;3; ;9;4; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;39;37;37; ; ; ; ; ;31;17;9;3;26;26;25;15; ;8; ; ; ;13;4; ; ;7;10;4;2; ;1;6;13;5;4;7;3;2;1;18;5;9;3; ;19;7;11;12;8;1; ;3;6; ;28;25; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;7;4;4; ; ; ; ; ;4;4;2;1;3;3;4;3; ;2; ; ; ;1;1;1;1;1;1;3;2; ;1;1;3;2; ;2; ; ; ;4;3;4;3; ; ; ;4;2;1; ; ;1;4; ;3;2;1;2;2;2;1
Buenos Aires;BRAGADO;Estatal;Rural;27;22;22; ; ; ; ; ;21;3;2;1;12;13;9;8; ;3; ; ; ;1; ; ; ; ;1;2; ; ; ;9;1;3;1;4;4;1; ;8;4;3;3; ;13;5;2;10;10; ; ; ;3; ;16;7; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Urbano;30;26;26; ; ; ; ; ;24;16;16;7;23;24;24;11; ;12; ; ; ;9;4;1; ;3;7;6; ; ; ;6;10;8;1;7;1;1;1;16;10;9;9; ;14;8;1;19;16; ; ;3;10; ;25;18; ; ; ; ; 
Buenos Aires;BRAGADO;Privado;Urbano;5;5;5; ; ; ; ; ;5;5;5;4;5;5;5;3; ;5; ; ; ;1;1;1; ;1;1;1;1; ;3; ;5;1; ;3; ; ;1;4;2;2;2; ;1; ;4; ; ; ; ; ;4; ;5;3; ;1;1;3; 
Buenos Aires;BRANDSEN;Estatal;Rural;27;26;24; ; ; ; ;2;22;7;3; ;15;19;17;6; ;8; ; ; ;4; ; ; ;1;4;2;1; ;2;8; ; ;1; ;7; ; ;6;3;1;1; ;16;3;5;7;5; ; ;2;1; ;21;3; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Urbano;21;20;20; ; ; ; ; ;17;12;7;4;15;16;13;6; ;8; ; ; ;6;6;3;2;3;5;4;1; ;4;7; ;5; ;1;3; ; ;7;3;4;3; ;12;3;5;14;11;1; ;2;4; ;19;12; ; ; ; ; 
Buenos Aires;BRANDSEN;Privado;Urbano;8;8;8; ; ; ; ; ;8;6;4;1;8;7;8;5; ;4; ; ; ; ; ; ; ;1; ;1; ; ; ; ;7;2;2;2; ; ;1;7;1;1;3; ;1; ;5;5;5; ; ; ;2; ;5;2; ;2;3;2; 
Buenos Aires;CAÑUELAS;Estatal;Rural;25;24;22;1; ; ; ;2;17;4;5; ;12;11;12;9; ;8; ; ; ;5;1;1; ;3;2;2;1; ;1;9;2; ; ;1;9;2; ;8;2;2;3; ;11;8;6;12;12; ; ; ;3; ;15;3; ; ; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Urbano;49;47;47; ; ; ; ; ;41;11;12;3;36;39;35;18; ;15; ; ; ;8;4;1; ;8;7;5;6; ;1;9;4;2; ;8;2;1; ;12;3;1;2; ;18;18;11;32;31; ; ;1;9; ;37;23; ; ; ; ; 
Buenos Aires;CAÑUELAS;Privado;Urbano;14;13;13; ; ; ; ; ;13;9;8;6;12;13;13;8; ;8; ; ; ;1; ; ; ;3;1; ;1; ; ; ;13;4;4;4;5; ;1;12;10;3;8; ; ; ;12;8;5;1;1;1;8; ;9;4; ;1;1;1; 
Buenos Aires;CAMPANA;Estatal;Rural;18;17;15; ; ; ; ;2;17;6;5;1;12;16;14;3; ;8; ; ; ;5; ; ; ;3;5;2;1; ;1;7;1; ; ;2;6; ;1;5;1;1;4; ;9;2;6;9;9; ; ; ;7; ;14;10; ; ; ; ; 
Buenos Aires;CAMPANA;Estatal;Urbano;72;62;62; ; ; ; ; ;52;24;12;4;39;40;52;11; ;24; ; ; ;19;7;1;1;11;14;9;2; ;3;13;17;5;5;18; ;2;2;27;11;14;6; ;26;18;15;31;28; ; ;3;9; ;53;42; ; ; ; ; 
Buenos Aires;CAMPANA;Privado;Urbano;31;25;25;2; ; ; ; ;21;24;13;13;25;22;24;10; ;15; ; ; ;2;2;1;2;2;2;4; ; ;2; ;25;6;2;15;4;1;1;25;16;5;14; ; ; ;23;15;9;4;1;1;9; ;15;9;1;4;4;5; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;9;9;8; ; ; ; ;1;6; ; ; ;8;5;5;5; ;1; ; ; ; ; ; ; ;2; ; ;1; ; ;3;1; ; ;1;3; ; ;2;2; ; ; ;6;2;1;4;2; ; ;2; ; ;5; ; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;17;17;17; ; ; ; ; ;14;10;7;6;14;14;14;4; ;8; ; ; ;4;3;1;1;4;5;4;1; ;2;12;1; ; ;12;1; ; ;12;3;8;7; ;7;7;2;9;7; ; ;2;8; ;13;10; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Rural;33;30;30; ; ; ; ; ;25;5;7;1;20;21;18;8; ;14; ; ; ;4;1;1; ;3;2;3;3; ;1;12;7; ;2;7;7;2;1;11;8;6;6; ;14;11;5;14;10; ; ;4;3; ;21;11; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Urbano;21;18;18; ; ; ; ; ;14;8;8;3;12;10;13;7; ;7; ; ; ;6;3;3;1;2;5;7;1; ;2;2;12;1;3;8; ;4; ;14;6;8;7; ;12;3;3;11;9; ; ;2;4; ;16;10; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;27;27;27; ; ; ; ; ;23;3;6;1;16;16;15;16; ;6; ; ; ;5; ;2; ;4;4;3;3; ; ;10;2; ;1;6;5;1; ;10;4;2;4; ;8;16;3;12;11; ; ;1;3; ;15;9; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;16;16;16; ; ; ; ; ;15;6;4;1;12;9;11;4; ;5; ; ; ;8;2;1; ;4;5;3;1; ;3;8;2;1;4;2;1;2; ;10;1;4;4; ;8;8; ;12;10; ; ;2;5; ;12;7; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;16;16;16; ; ; ; ; ;10;2;3; ;8;10;4;8; ; ; ; ; ;4;1;2; ;3;3;3;2; ; ; ;4; ; ;2;1; ;1;2;2; ; ; ;8;6;2;2;1; ; ;1;1; ;9;4; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;26;26;26; ; ; ; ; ;22;12;4;3;20;19;14;12; ;12; ; ; ;3;3;2;1;4;3;2;2; ;3;4;6;2; ;2;4;1;1;9;4;2;2; ;16;3;6;11;9;1; ;1;4; ;19;8; ; ; ; ; 
Buenos Aires;CASTELLI;Estatal;Rural;19;18;15;1;2; ; ;1;18;1; ; ;13;10;5;12; ;1; ; ; ;3; ; ; ;3;1; ;3; ; ;1; ; ; ; ;1; ; ; ;1; ; ; ;14;4;1;1;1; ; ; ; ; ;9; ; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Rural;34;29;29; ; ; ; ; ;23;5;6;2;19;18;16;15; ;6; ; ; ;5;2;1; ;4;4;3;2; ;1;4;4; ;2;3;3; ; ;4;1;3;6; ;11;13;3;5;5; ; ; ;4; ;22;11; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Urbano;51;40;40; ; ; ; ; ;33;14;3;7;29;30;31;12; ;18; ; ; ;6;1; ; ;6;4;3;2; ; ;13;13;5;2;19;1;2;2;23;6;7;9; ;20;12;8;19;12; ; ;7;11; ;31;18; ; ; ; ; 
Buenos Aires;CHACABUCO;Privado;Urbano;9;9;9; ; ; ; ; ;7;3;5;2;7;7;7;5; ;2; ; ; ;1; ;1;2;2;2;3;2; ; ; ;7;3; ;5; ; ; ;7;3;2;1; ;1;1;7;1;1; ; ; ;2; ;9;6; ;3;1;2; 
Buenos Aires;CHASCOMUS;Estatal;Urbano;66;63;58;2;5; ; ; ;54;16;11;3;45;37;36;29; ;16; ; ; ;12;4;1; ;10;10;10;6; ;4;18;4;7;2;6;6;2;2;19;7;6;7; ;35;12;12;17;16; ; ;1;11; ;50;19; ; ; ; ; 
Buenos Aires;CHASCOMUS;Privado;Urbano;10;9;9; ; ; ; ; ;9;6;4;2;8;9;9;6; ;6; ; ; ;1; ; ; ;1;2; ;1; ;1; ;9;5; ;1;3; ;1;9;3;3;5; ; ; ;9;3;2; ; ;1;6; ;9;4; ;4;3;3; 
Buenos Aires;CHIVILCOY;Estatal;Rural;37;37;35; ;1; ; ;1;33;2;4; ;25;21;21;15; ; ; ; ; ;1; ;1; ;2;1;2; ; ; ;3;1; ; ;1;3; ; ;3;1; ; ; ;32;2;2;11;8;3; ; ;2; ;20;5; ; ; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Urbano;59;59;59; ; ; ; ; ;50;20;11;6;42;47;43;24; ;21; ; ; ;23;8;4;2;15;22;13;6; ;13;20;5;5;8;7;5;3; ;25;18;15;11; ;42;12;5;36;25;3; ;8;9; ;50;35; ; ; ; ; 
Buenos Aires;CHIVILCOY;Privado;Urbano;18;18;18; ; ; ; ; ;15;15;14;7;18;15;16;13; ;8; ; ; ;4;3;4;1;3;2;4;2; ; ; ;17;5; ;6;5;1;1;17;7;5;6; ; ;1;17;12;7;1;4; ;10; ;11;5; ;4;4;4;1
Buenos Aires;COLON;Estatal;Rural;12;12;12; ; ; ; ; ;10;6;2; ;9;9;10;3; ;2; ; ; ;2;1; ; ;2;2;1; ; ; ;2;4; ; ;2;4; ; ;5;4; ; ; ; ;11;1;8;7; ; ;1;2; ;8;5; ; ; ; ; 
Buenos Aires;COLON;Estatal;Urbano;22;22;22; ; ; ; ; ;20;12;10;2;17;18;21;8; ;8; ; ; ;11;5;1; ;5;8;6; ; ;2;12;4;1;4;5;3;3;2;14;4;7;7; ;5;14;3;19;18; ; ;1;9; ;19;13; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;8;7;7; ; ; ; ; ;7;5;7; ;7;7;7; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4;2; ;4; ; ; ;6;1; ;4; ; ; ;7;6;6; ; ; ;4; ;3;2; ;3;3;3; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;17;15;15; ; ; ; ; ;15;3;1; ;13;9;8;6; ;2; ; ; ;6;1; ; ;5;3;3;1; ; ;4;1;1;1;3;2; ; ;4;1;1; ; ;7;6;1;5;3;1; ;1;1; ;10;5; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;49;47;46;1; ; ; ;1;42;18;10;5;36;35;38;13; ;22; ; ; ;19;8; ;2;12;15;12; ; ;8;32;9;3;3;33;2;1;5;39;10;18;6; ;21;18;7;28;19;1;2;6;12; ;40;28; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;9;9;9; ; ; ; ; ;9;9;5;1;9;9;8;4; ;5; ; ; ;4;4;2;1;3;4;3;1; ;2;2;7;2; ;6;1;2; ;9;1;2;4; ; ; ;9;6;4; ; ;2;7; ;7;5; ;3;3;3; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;26;26;24; ;2; ; ; ;22;4;9; ;20;18;22;12; ;7; ; ; ;4;3; ; ;3;4;3;4; ;2;6;7;2;1;7;4; ; ;11;7;2;4; ;20;3;3;10;9; ; ;1;2; ;14;6; ; ; ; ; 
